id,symbol,name,country_origin,genesis_date,sentiment_votes_up_percentage,sentiment_votes_down_percentage,watchlist_portfolio_users,market_cap_rank,coingecko_rank,coingecko_score,developer_score,community_score,liquidity_score,public_interest_score,current_price_usd,ath_usd,atl_usd,market_cap_usd,fully_diluted_valuation_usd,total_volume_usd,high_24h_usd,low_24h_usd,price_change_24h_usd,total_supply,max_supply,circulating_supply
staked-ether,steth,Lido Staked Ether,,Sin Dato,50.0,50.0,13071,7,253,34.763,0.0,33.667,52.515,0.023,1665.04,4829.57,482.9,13795203263,13797505429,9545450,1682.32,1656.54,-13.666593294124823,8280493.9322111,8280493.9322111,8279112.30067595
