Fecha,Precio_Cierre,Volumen_24h,Cap_Mercado,Volatilidad_30d
22-01-10,1.123,212884357.749318,239069133.7524841,0.046
22-01-11,1.187,133792540.3938,158811745.44744062,0.044
22-01-12,1.312,182190437.0444,239033853.40225282,0.047
22-01-13,1.233,230246441.4797,283893862.34447014,0.048
22-01-14,1.292,181243812.4815,234167005.726098,0.048
22-01-15,1.291,103117575.3177,133124789.7351507,0.048
22-01-16,1.41,342364572.2918,482734046.931438,0.05
22-01-17,1.603,823631436.9341,1320281193.4053624,0.055
22-01-18,1.458,689115056.2762,1004729752.0506997,0.058
22-01-19,1.337,466337970.5622,623493866.6416614,0.06
22-01-20,1.259,352149336.0505,443356014.0875794,0.061
22-01-21,1.12,489294165.1309,548009464.9466081,0.061
22-01-22,1.071,587006937.36549,628684429.9184397,0.061
22-01-23,1.124,283676579.4982,318852475.3559768,0.061
22-01-24,1.065,447077366.5655,476137395.3922575,0.061
22-01-25,1.043,226342639.2071,236075372.6930053,0.061
22-01-26,1.077,366773055.236,395014580.489172,0.06
22-01-27,1.042,192138287.9321,200208096.0252482,0.059
22-01-28,1.048,142445944.6639,149283350.0077672,0.059
22-01-29,1.059,94893530.2124,100492248.4949316,0.059
22-01-30,1.035,76033766.3812,78694948.204542,0.058
22-01-31,1.051,104454406.4958,109781581.2270858,0.058
22-02-01,1.096,132239499.0162,144934490.92175522,0.059
22-02-02,1.027,134518230.4735,138150222.6962845,0.06
22-02-03,1.061,102202422.3626,108436770.1267186,0.059
22-02-04,1.138,146202131.6345,166378025.800061,0.06
22-02-05,1.125,174120235.9621,195885265.4573625,0.059
22-02-06,1.143,120397073.3413,137613854.82910588,0.059
22-02-07,1.199,316342987.6477,379295242.18959236,0.06
22-02-08,1.176,325233753.4543,382474894.06225675,0.06
22-02-09,1.195,163081276.5901,194882125.5251695,0.059
22-02-10,1.15,217359334.4566,249963234.62509,0.056
22-02-11,1.079,149139853.8464,160921902.30026558,0.056
22-02-12,1.059,158161972.9925,167493529.3990575,0.055
22-02-13,1.042,104644114.8535,109039167.677347,0.055
22-02-14,1.049,144076429.1332,151136174.1607268,0.052
22-02-15,1.107,167359595.1925,185267071.8780975,0.047
22-02-16,1.082,109865510.988,118874482.88901602,0.044
22-02-17,1.02,120519433.2696,122929821.934992,0.043
22-02-18,0.995,135340040.6369,134663340.4337155,0.042
22-02-19,0.996,91691271.9142,91324506.8265432,0.037
22-02-20,0.931,148159415.5595,137936415.8858945,0.038
22-02-21,0.856,262678267.439046,224852596.92782336,0.039
22-02-22,0.888,226538695.654874,201166361.74152812,0.039
22-02-23,0.866,217317574.2134,188197019.2688044,0.039
22-02-24,0.853,450115675.741591,383948671.4075771,0.038
22-02-25,0.898,182133681.2225,163556045.737805,0.04
22-02-26,0.887,128478270.2374,113960225.7005738,0.04
22-02-27,0.856,141268322.6367,120925684.1770152,0.04
22-02-28,0.962,206628176.2753,198776305.57683858,0.046
22-03-01,0.963,227552504.5608,219133061.8920504,0.046
22-03-02,0.939,142500770.6719,133808223.6609141,0.045
22-03-03,0.903,104789950.5144,94625325.31450321,0.044
22-03-04,0.844,127682736.9868,107764230.0168592,0.045
22-03-05,0.864,67279606.7473,58129580.2296672,0.043
22-03-06,0.823,64450087.9814,53042422.408692196,0.043
22-03-07,0.793,108036356.9915,85672831.09425952,0.043
22-03-08,0.802,99745823.8482,79996150.7262564,0.042
22-03-09,0.849,96603126.3741,82016054.2916109,0.044
22-03-10,0.807,93120654.8534,75148368.4666938,0.044
22-03-11,0.788,80994331.7712,63823533.4357056,0.044
22-03-12,0.789,40094234.3481,31634350.9006509,0.043
22-03-13,0.786,70913375.733,55737913.326138,0.043
22-03-14,0.802,83119494.6767,66661834.7307134,0.043
22-03-15,0.8,76242142.1216,60993713.697280005,0.043
22-03-16,0.838,130862784.2482,109663013.1999916,0.043
22-03-17,0.835,89780881.3519,74967035.9288365,0.043
22-03-18,0.851,69473720.7252,59122136.337145194,0.042
22-03-19,0.903,101043393.8596,91242184.6552188,0.044
22-03-20,0.879,82605912.6887,72610597.2533673,0.044
22-03-21,0.917,104344596.3265,95683994.8314005,0.043
22-03-22,0.975,164577626.0288,160463185.37808,0.041
22-03-23,1.108,376836453.7238,417534790.72597045,0.047
22-03-24,1.131,445651286.5284,504031605.0636204,0.046
22-03-25,1.096,324802638.2671,355983691.5407416,0.047
22-03-26,1.152,161024339.18,185500038.73536,0.047
22-03-27,1.184,154469498.2835,182891885.96766397,0.047
22-03-28,1.17,313807434.4856,367154698.348152,0.046
22-03-29,1.191,217154215.415,258630670.55926502,0.042
22-03-30,1.189,173764772.7865,206606314.84314853,0.042
22-03-31,1.141,209017789.907,238489298.283887,0.042
22-04-01,1.165,218746166.9028,254839284.441762,0.041
22-04-02,1.155,125668411.1632,145147014.893496,0.039
22-04-03,1.186,92317779.5635,109488886.562311,0.039
22-04-04,1.212,304882047.6727,369517041.7793124,0.037
22-04-05,1.171,130155835.1592,152412482.9714232,0.037
22-04-06,1.052,229948472.4843,241905793.0534836,0.043
22-04-07,1.089,106736899.8868,116236483.9767252,0.043
22-04-08,1.024,93952128.1717,96206979.24782081,0.043
22-04-09,1.045,51363885.971,53675260.839695,0.043
22-04-10,1.027,54357960.7317,55825625.6714559,0.043
22-04-11,0.92,154099625.6197,141771655.57012403,0.048
22-04-12,0.955,109425977.488,104501808.50104,0.048
22-04-13,0.974,79890065.9798,77812924.2643252,0.048
22-04-14,0.933,80111053.2067,74743612.6418511,0.049
22-04-15,0.956,40346404.5214,38571162.72245839,0.049
22-04-16,0.951,34998947.7004,33283999.2630804,0.049
22-04-17,0.914,40310611.7353,36843899.126064196,0.048
22-04-18,0.937,107348406.1814,100585456.5919718,0.048
22-04-19,0.952,70879191.9439,67476990.7305928,0.048
22-04-20,0.937,89151003.9477,83534490.6989949,0.046
22-04-21,0.91,98683813.6459,89802270.417769,0.04
22-04-22,0.906,74969570.3452,67922430.7327512,0.039
22-04-23,0.886,30978218.3297,27446701.4401142,0.039
22-04-24,0.886,43699800.4742,38718023.2201412,0.038
22-04-25,0.8974,148027393.73861,132839783.14102861,0.037
22-04-26,0.8259,151087067.46235,124782809.01715487,0.04
22-04-27,0.8401,124685106.18968,104747957.70995016,0.04
22-04-28,0.8432,113478674.58921,95685218.41362187,0.04
22-04-29,0.8048,113905864.56138,91671439.79899862,0.04
22-04-30,0.7556,115290631.74037,87113601.34302358,0.04
22-05-01,0.7895,106582681.5401,84147027.07590894,0.042
22-05-02,0.7809,100687424.37431,78626809.69389868,0.041
22-05-03,0.7711,75410127.88362,58148749.611059375,0.04
22-05-04,0.8985,213655126.17362,191969130.86699754,0.051
22-05-05,0.7884,304513975.74832,240078818.47997546,0.052
22-05-06,0.7832,191381224.54187,149889775.06119257,0.052
22-05-07,0.7604,97951871.70325,74482603.2431513,0.051
22-05-08,0.7403,130209850.910652,96394352.62915567,0.051
22-05-09,0.6019,315923785.342392,190154526.39758575,0.062
22-05-10,0.6286,283217801.10111,178030709.77215776,0.06
22-05-11,0.5187,361445760.601075,187481916.0237776,0.068
22-05-12,0.4733,375840228.055986,177885179.93889818,0.069
22-05-13,0.529,253922648.53897,134325081.07711512,0.073
22-05-14,0.5372,132311337.3741,71077650.43736652,0.073
22-05-15,0.5981,108585670.20941,64945089.35224812,0.076
22-05-16,0.5569,159793334.64289,88988908.06262544,0.077
22-05-17,0.5778,102370872.2906,59149890.00950868,0.077
22-05-18,0.5059,109204097.70007,55246353.02646541,0.08
22-05-19,0.5334,107511001.865,57346368.39479099,0.081
22-05-20,0.5162,91285754.18405,47121706.30980661,0.081
22-05-21,0.5286,45014383.53085,23794603.134407308,0.081
22-05-22,0.5416,56137371.78749,30404000.560104582,0.082
22-05-23,0.5134,101951558.22317,52341929.991775475,0.082
22-05-24,0.5219,87550942.7627,45692837.02785314,0.082
22-05-25,0.5146,69046651.59821,35531406.91243887,0.081
22-05-26,0.4789,119303698.33202,57134541.131204374,0.081
22-05-27,0.4566,123982040.01051,56610199.46879887,0.081
22-05-28,0.4646,48699017.69142,22625563.61943373,0.081
22-05-29,0.482,41608754.06332,20055419.45852024,0.082
22-05-30,0.5698,137534136.01408,78366950.70082277,0.088
22-05-31,0.6268,419357527.62486,262853298.31526226,0.09
22-06-01,0.5516,207077770.67488,114224098.3042638,0.092
22-06-02,0.5871,175597999.00685,103093585.21692163,0.088
22-06-03,0.56,116992848.81495,65515995.33637201,0.086
22-06-04,0.5665,60846034.84104,34469278.73744916,0.086
22-06-05,0.5674,54027559.10099,30655237.033901725,0.086
22-06-06,0.6091,210111671.92015,127979019.36656336,0.087
22-06-07,0.6141,205352604.40458,126107034.36485258,0.078
22-06-08,0.6408,253883949.48087,162688834.8273415,0.078
22-06-09,0.6323,123401495.81414,78026765.80328073,0.069
22-06-10,0.5744,162542356.57568,93364329.61707059,0.07
22-06-11,0.554,172700700.1128,95676187.8624912,0.067
22-06-12,0.4904,206803633.39901,101416501.81887451,0.071
22-06-13,0.4644,352962846.74877,163915946.03012878,0.068
22-06-14,0.4831,294811430.56791,142423402.10735732,0.068
22-06-15,0.5348,303575079.58861,162351952.56398863,0.07
22-06-16,0.4762,180247004.87872,85833623.72324646,0.069
22-06-17,0.4872,108323356.32765,52775139.20283108,0.068
22-06-18,0.4549,174806284.46655,79519378.80383359,0.069
22-06-19,0.4848,140851798.29959,68284951.81564122,0.07
22-06-20,0.4915,150592838.51178,74016380.12853986,0.07
