Fecha,Precio_Cierre,Volumen_24h,Cap_Mercado,Volatilidad_30d
21-11-10,0.2553,684007226.3518,174627044.88761455,0.058
21-11-11,0.2605,354517007.4081,92351680.42981006,0.057
21-11-12,0.2593,315947740.7727,81925249.18236111,0.057
21-11-13,0.2613,188926935.4335,49366608.22877354,0.057
21-11-14,0.2628,292076559.7848,76757719.91144544,0.057
21-11-15,0.2566,204474518.9287,52468161.557104416,0.058
21-11-16,0.2365,464932527.1623,109956542.67388394,0.059
21-11-17,0.2374,239701999.6177,56905254.70924198,0.059
21-11-18,0.2208,323967645.2554,71532056.07239231,0.06
21-11-19,0.2329,229179438.9675,53375891.33553075,0.06
21-11-20,0.233,147517458.1282,34371567.7438706,0.06
21-11-21,0.2255,133720139.5311,30153891.46426305,0.06
21-11-22,0.2195,158579701.9328,34808244.574249595,0.058
21-11-23,0.2266,373654997.7593,84670222.49225737,0.058
21-11-24,0.217,251378365.1216,54549105.2313872,0.058
21-11-25,0.2209,241902116.9485,53436177.63392366,0.057
21-11-26,0.2016,466544938.321943,94055459.5657037,0.038
21-11-27,0.2049,187032695.7527,38322999.35972823,0.038
21-11-28,0.2073,171491689.5437,35550227.24240901,0.037
21-11-29,0.215,398639243.043,85707437.254245,0.037
21-11-30,0.2147,355085720.0633,76236904.09759052,0.037
21-12-01,0.2093,171402297.5238,35874500.87173134,0.037
21-12-02,0.2095,361735596.985,75783607.5683575,0.037
21-12-03,0.1999,205650078.4186,41109450.67587814,0.037
21-12-04,0.1781,875284516.1417612,155888172.32484767,0.042
21-12-05,0.1712,237176316.5858,40604585.399488956,0.042
21-12-06,0.1776,280449023.3629,49807746.54925104,0.043
21-12-07,0.1762,191634274.3707,33765959.14411734,0.041
21-12-08,0.179,154635859.7141,27679818.8888239,0.041
21-12-09,0.1691,171167695.3426,28944457.28243366,0.041
21-12-10,0.1641,125683654.8777,20624687.76543057,0.04
21-12-11,0.1689,109062931.8055,18420729.18194895,0.041
21-12-12,0.1697,84602890.4418,14357110.507973459,0.041
21-12-13,0.1573,155604545.4369,24476594.99722437,0.042
21-12-14,0.1909,1422980144.51515,271646909.5879421,0.057
21-12-15,0.1808,391861093.2135,70848485.6530008,0.056
21-12-16,0.1732,193396915.8299,33496345.82173868,0.056
21-12-17,0.1685,175363100.3527,29548682.409429953,0.055
