Fecha,Precio_Cierre,Volumen_24h,Cap_Mercado,Volatilidad_30d
21-02-03,0.39721,539893636.834907,214451151.48719344,0.119
21-02-04,0.44545,960323654.471758,427776171.8844446,0.119
21-02-05,0.45219,688979088.776413,311549454.15380615,0.11
21-02-06,0.44307,386022330.254404,171034913.8658188,0.11
21-02-07,0.41849,486363286.059079,203538171.58286396,0.111
21-02-08,0.45099,505332982.467878,227900121.7631883,0.111
21-02-09,0.47636,594781548.27888,283330138.33812726,0.11
21-02-10,0.50429,1012450835.781283,510568831.97614324,0.11
21-02-11,0.52806,498922643.591832,263461091.17510277,0.11
21-02-12,0.609,956721161.371605,582643187.2753074,0.112
21-02-13,0.63309,966760308.901824,612046283.9626558,0.111
21-02-14,0.59211,608849180.303591,360505688.1495593,0.112
21-02-15,0.54976,682566427.159418,375247718.99516165,0.113
21-02-16,0.51995,617505050.665783,321071751.0936739,0.114
21-02-17,0.53467,483480822.986445,258502691.62616253,0.114
21-02-18,0.53204,410813120.460258,218569012.60967565,0.114
21-02-19,0.56465,621007938.394041,350652132.4141952,0.112
21-02-20,0.51167,679894672.341166,347881706.9968044,0.115
21-02-21,0.54468,542004027.418675,295218753.6544039,0.115
21-02-22,0.56646,2066191522.766014,1170414849.9860363,0.115
21-02-23,0.47579,1207887539.425895,574700812.3834466,0.12
21-02-24,0.4686,471927159.816689,221145067.09010047,0.12
21-02-25,0.43601,329847166.287576,143816662.97304603,0.12
21-02-26,0.42788,390947843.286356,167278763.18536597,0.12
21-02-27,0.43589,270371729.780691,117852333.29410541,0.12
21-02-28,0.41565,279171271.502784,116037539.00013217,0.088
21-03-01,0.44537,259430312.516534,115542478.28548874,0.086
21-03-02,0.4357,282458415.457801,123067131.61496389,0.068
21-03-03,0.44846,288542355.519115,129399704.75610231,0.068
21-03-04,0.48096,576276593.911221,277165990.60754085,0.068
21-03-05,0.45457,344230596.124093,156476902.08012894,0.066
21-03-06,0.46285,168337881.577025,77915188.48792602,0.066
21-03-07,0.46558,151093370.735674,70346051.5471151,0.066
21-03-08,0.47412,321518987.206181,152438582.21419454,0.065
21-03-09,0.4849,237676409.039218,115249290.74311681,0.063
21-03-10,0.46155,279457487.973426,128983603.57413477,0.063
21-03-11,0.45187,242133628.161213,109412922.55720732,0.062
21-03-12,0.43934,296752184.509377,130375104.7423497,0.062
