time,prices,market_cap,total_volumes
2014-02-21,0.0,62877221.0,2244760.0
2014-02-22,0.0,67073436.0,1357950.0
2014-02-23,0.0,64053895.0,2717000.0
2014-02-24,0.0,58917535.0,2002070.0
2014-02-25,0.0,51982138.0,4562050.0
2014-02-26,0.0,61087354.0,2828610.0
2014-02-27,0.0,63692978.0,1653380.0
2014-02-28,0.0,59450344.0,1520760.0
2014-03-01,0.0,59278150.0,1287020.0
2014-03-02,0.0,53577174.0,1462920.0
2014-03-03,0.0,59694304.0,3500170.0
2014-03-04,0.0,61657718.0,3702770.0
2014-03-05,0.0,59207958.0,3751760.0
2014-03-06,0.0,61116646.0,1201690.0
2014-03-07,0.0,57991280.0,1115930.0
2014-03-08,0.0,54008283.0,1561350.0
2014-03-09,0.0,48839229.0,1392230.0
2014-03-10,0.0,51069728.0,1410540.0
2014-03-11,0.0,46340580.0,1512960.0
2014-03-12,0.0,44534499.0,3095220.0
2014-03-13,0.0,54779607.0,4802550.0
2014-03-14,0.0,52422609.0,2034310.0
2014-03-15,0.0,52259118.0,981617.0
2014-03-16,0.0,50648515.0,842284.0
2014-03-17,0.0,48997905.0,826392.0
2014-03-18,0.0,47120892.0,1440580.0
2014-03-19,0.0,48558380.0,1404530.0
2014-03-20,0.0,47329483.0,1344220.0
2014-03-21,0.0,44814533.0,851266.0
2014-03-22,0.0,43367973.0,2159120.0
2014-03-23,0.0,43003981.0,721895.0
2014-03-24,0.0,44283791.0,1106710.0
2014-03-25,0.0,42927920.0,1058880.0
2014-03-26,0.0,41293182.0,825569.0
2014-03-27,0.0,35187414.0,1466000.0
2014-03-28,0.0,34284337.0,2656380.0
2014-03-29,0.0,40068061.0,1535000.0
2014-03-30,0.0,34786463.0,1425080.0
2014-03-31,0.0,33070834.0,1380130.0
2014-04-01,0.0,35541929.0,845770.0
2014-04-02,0.0,28556987.0,1385560.0
2014-04-03,0.0,29951047.0,1151820.0
2014-04-04,0.0,29974151.0,1043010.0
2014-04-05,0.0,31746605.0,473934.0
2014-04-06,0.0,31183539.0,701008.0
2014-04-07,0.0,31320075.0,781320.0
2014-04-08,0.0,30860750.0,667073.0
2014-04-09,0.0,30351834.0,440661.0
2014-04-10,0.0,23987961.0,862264.0
2014-04-11,0.0,30552384.0,1096790.0
2014-04-12,0.0,29299432.0,503227.0
2014-04-13,0.0,27278892.0,512104.0
2014-04-14,0.0,32477779.0,1416560.0
2014-04-15,0.0,41542471.0,2503670.0
2014-04-16,0.0,50283291.0,6425170.0
2014-04-17,0.0,45929096.0,3792830.0
2014-04-18,0.0,44239279.0,1511350.0
2014-04-19,0.0,46564361.0,1622690.0
2014-04-20,0.0,45497406.0,1089990.0
2014-04-21,0.0,45192977.0,1021950.0
2014-04-22,0.0,42961351.0,301520.9758149096
2014-04-23,0.0,41808110.0,382004.4158280931
2014-04-24,0.0,43173805.0,457138.68252094625
2014-04-25,0.0,35272015.0,1530049.6170221034
2014-04-26,0.0,35093997.0,461904.2951188775
2014-04-27,0.0,32876233.0,379467.3919673855
2014-04-28,0.0,36034287.0,909066.6637038179
2014-04-29,0.0,37188481.0,689680.7110231462
2014-04-30,0.0,37748840.0,584361.8656440872
2014-05-01,0.0,38085604.0,250601.95504789532
2014-05-02,0.0,36481503.0,260767.7617997225
2014-05-03,0.0,35050657.0,242558.58077730192
2014-05-04,0.0,35579321.0,278299.4587869672
2014-05-05,0.0,34591071.0,267164.90039487527
2014-05-06,0.0,34843339.0,366207.1038400214
2014-05-07,0.0,36156076.0,320111.2165348693
2014-05-08,0.0,36077040.0,244134.3656331271
2014-05-09,0.0,37938150.0,338134.6093878274
2014-05-10,0.0,36809591.0,249835.76059145856
2014-05-11,0.0,35195735.0,206683.93185064473
2014-05-12,0.0,35073822.0,270484.63705675007
2014-05-13,0.0,34818974.0,197555.78124773843
2014-05-14,0.0,35409145.0,235677.48778815058
2014-05-15,0.0,35383915.0,321964.6433284918
2014-05-16,0.0,35142038.0,281078.4940029858
2014-05-17,0.0,35383996.0,137637.59725713806
2014-05-18,0.0,35125194.0,181465.13555834387
2014-05-19,0.0,34833347.0,194345.63506468924
2014-05-20,0.0,36598880.0,330817.4287875723
2014-05-21,0.0,35936516.0,352556.6895635557
2014-05-22,0.0,33310883.0,647432.5554078412
2014-05-23,0.0,32665535.0,579951.4388021945
2014-05-24,0.0,33798589.0,293324.400539169
2014-05-25,0.0,33755004.0,604761.786019568
2014-05-26,0.0,32078558.0,388456.33679040516
2014-05-27,0.0,31669883.0,305845.0489462642
2014-05-28,0.0,31844196.0,236380.43389813174
2014-05-29,0.0,31206563.0,166719.15775549872
2014-05-30,0.0,27802927.0,516748.7025180654
2014-05-31,0.0,27234154.0,357018.8621577829
2014-06-01,0.0,32411547.0,796888.7790690007
2014-06-02,0.0,31889394.0,400827.728220516
2014-06-03,0.0,31208320.0,318497.3447698248
2014-06-04,0.0,29311664.0,284503.5848884298
2014-06-05,0.0,29228511.0,226241.29395496895
2014-06-06,0.0,29429677.0,219138.74158918386
2014-06-07,0.0,29872119.0,170187.79832012398
2014-06-08,0.0,29346443.0,143386.70421712165
2014-06-09,0.0,29472140.671913344,169154.20883310554
2014-06-10,0.0,31363339.264853153,256310.82857933381
2014-06-11,0.0,34122257.58609879,596746.1562663943
2014-06-12,0.0,29845231.742900785,371718.1416103813
2014-06-13,0.0,30861816.826782107,209232.92589891143
2014-06-14,0.0,29636678.8788498,152848.58558628426
2014-06-15,0.0,30392093.421310678,139572.22803197155
2014-06-16,0.0,28959580.433616344,230593.1263300418
2014-06-17,0.0,29735750.29897142,93801.61857767912
2014-06-18,0.0,29142504.77431537,121916.22561330261
2014-06-19,0.0,29182525.024776585,176623.7844540993
2014-06-20,0.0,28995201.977561012,153990.7859809239
2014-06-21,0.0,28424220.237434663,141662.3326313662
2014-06-22,0.0,27905750.12534588,190192.1701839279
2014-06-23,0.0,27389246.58131838,413141.7927699336
2014-06-24,0.0,25850701.968755648,337499.2405529671
2014-06-25,0.0,21927030.87989288,440148.50772194244
2014-06-26,0.0,24915858.846397843,260341.25131044138
2014-06-27,0.0,24562856.20379258,197491.24172068608
2014-06-28,0.0,23039319.00131672,172882.8729158
2014-06-29,0.0,22469065.95925901,167112.00106203818
2014-06-30,0.0,22620058.224183857,227941.4836136466
2014-07-01,0.0,22049863.02888037,281008.07527398015
2014-07-02,0.0,18899707.80198211,308134.76805264776
2014-07-03,0.0,18442890.21686881,217146.33652173527
2014-07-04,0.0,19833573.50601897,225473.8281336414
2014-07-05,0.0,18984206.855889343,146895.73950318823
2014-07-06,0.0,19997229.481649045,165087.15635612514
2014-07-07,0.0,19241382.33078543,112643.63063642933
2014-07-08,0.0,22440947.300856877,258465.7807322523
2014-07-09,0.0,24232594.761969723,582491.0484087949
2014-07-10,0.0,23029734.65223156,307369.6969521643
2014-07-11,0.0,23292991.11677313,161189.67841999963
2014-07-12,0.0,23501158.790625535,100272.05648199598
2014-07-13,0.0,23064290.947126865,119564.09141692823
2014-07-14,0.0,22019142.151782367,131658.5146103493
2014-07-15,0.0,21606348.89235473,137313.94754119316
2014-07-16,0.0,20218320.69924129,187919.6327366031
2014-07-17,0.0,22235631.03674271,174218.5041106261
2014-07-18,0.0,21484416.7635039,148123.38098307812
2014-07-19,0.0,20941969.28423215,84045.55391912168
2014-07-20,0.0,20763507.880322866,104139.76996726064
2014-07-21,0.0,20387629.42845586,70796.74353469397
2014-07-22,0.0,19055250.47834271,216786.44702627708
2014-07-23,0.0,19566096.59350827,112857.89073440284
2014-07-24,0.0,18709466.901047148,103790.67021802084
2014-07-25,0.0,18697564.27619328,72785.15333238563
2014-07-26,0.0,18011671.361914627,62372.9926700664
2014-07-27,0.0,19205604.42728196,117616.92330260242
2014-07-28,0.0,18011604.836354207,124108.53062957204
2014-07-29,0.0,18538389.517115615,73476.18503710558
2014-07-30,0.0,17358588.553290702,81071.42227532966
2014-07-31,0.0,18351207.313684348,73056.81264159817
2014-08-01,0.0,18579709.396609224,85695.6704245074
2014-08-02,0.0,18327458.504959095,49681.3687382322
2014-08-03,0.0,17817819.157215282,73882.22652088587
2014-08-04,0.0,17843687.454475615,118385.73689541951
2014-08-05,0.0,16590025.742446572,135289.85571486066
2014-08-06,0.0,15977080.800199501,120635.70011305301
2014-08-07,0.0,15927072.229432436,116049.9305388109
2014-08-08,0.0,14900588.463342296,80292.7155024296
2014-08-09,0.0,14875053.752478337,56476.79110232439
2014-08-10,0.0,13368539.96637131,72934.21044199486
2014-08-11,0.0,12680094.368944569,92772.94046631461
2014-08-12,0.0,13220554.68045222,99766.10793992745
2014-08-13,0.0,12862111.985997362,90521.04490508504
2014-08-14,0.0,13041055.439209519,98873.9130922503
2014-08-15,0.0,10643977.024382064,227240.5677054835
2014-08-16,0.0,12125771.605756253,101155.14929028663
2014-08-17,0.0,11215048.78991563,70795.24127447078
2014-08-18,0.0,9556319.603834487,107259.42040956768
2014-08-19,0.0,10390146.675813433,78619.8971992651
2014-08-20,0.0,11752618.272309389,111784.25777864686
2014-08-21,0.0,11751624.319504084,89494.68478844107
2014-08-22,0.0,11246599.891596077,72388.38247131646
2014-08-23,0.0,10765089.173786426,46313.58932910933
2014-08-24,0.0,11114177.011530545,34617.841645551016
2014-08-25,0.0,10154624.221315365,195794.05553756584
2014-08-26,0.0,13572546.889165191,385095.9961954482
2014-08-27,0.0,12529410.851401228,98007.89821197557
2014-08-28,0.0,12034960.895640315,63552.52987820918
2014-08-29,0.0,11665730.900852578,42301.423663666734
2014-08-30,0.0,12188644.987671973,42216.21253403174
2014-08-31,0.0,12088267.463050617,93316.4675551163
2014-09-01,0.0,11824468.95208865,68161.31341528882
2014-09-02,0.0,11775322.412142465,50690.91336699972
2014-09-03,0.0,12534228.079429116,82364.12207217951
2014-09-04,0.0,14477391.371432396,209731.69040114566
2014-09-05,0.0,15113588.436994292,137981.0267409964
2014-09-06,0.0,18985153.150673,556642.0168686527
2014-09-07,0.0,17152207.234961864,240019.18882105287
2014-09-08,0.0,16248999.872774664,237281.5774366823
2014-09-09,0.0,17887705.74122943,196829.63002584083
2014-09-10,0.0,17148920.79458292,170194.52365473218
2014-09-11,0.0,19095296.446785383,255972.25830868987
2014-09-12,0.0,19039418.299000524,180162.15379050045
2014-09-13,0.0,24107247.002799693,632202.9133102222
2014-09-14,0.0,30684528.721408684,3035528.395125325
2014-09-15,0.0,30037998.125046954,1501571.5175682437
2014-09-16,0.0,26304810.672877233,510189.9025912558
2014-09-17,0.0,24686550.10108223,1383904.9663281683
2014-09-18,0.0,27315618.032536644,2104863.707253506
2014-09-19,0.0,25443765.22096363,804693.4618208872
2014-09-20,0.0,26980396.980088625,918721.089186807
2014-09-21,0.0,26331875.033731025,458001.75308143557
2014-09-22,0.0,27146606.174290035,555971.9160274559
2014-09-23,0.0,28984820.343878638,663237.5536538162
2014-09-24,0.0,32367974.300883856,1194387.0390597903
2014-09-25,0.0,34499037.780487984,2270586.704953772
2014-09-26,0.0,41746070.827670395,4611696.321490123
2014-09-27,0.0,35100938.84934421,2787548.0811301717
2014-09-28,0.0,36659611.796263814,2010790.0424346852
2014-09-29,0.0,36708322.05391343,1080299.4784060773
2014-09-30,0.0,37325500.54928687,669288.97798784
2014-10-01,0.0,34176912.4763922,906327.896947674
2014-10-02,0.0,30981685.5458679,1224266.345007601
2014-10-03,0.0,30060456.75462573,1042460.6878147915
2014-10-04,0.0,27567910.934707716,647947.1414245528
2014-10-05,0.0,25750054.07870698,1049356.0846141628
2014-10-06,0.0,27540218.257124465,1216829.1458918708
2014-10-07,0.0,27551638.965654563,951136.9241345035
2014-10-08,0.0,27214544.526449434,651249.5890485081
2014-10-09,0.0,27258883.762305114,631198.5384196389
2014-10-10,0.0,25248787.603660587,435585.6930046343
2014-10-11,0.0,26166755.837354504,379348.19431863376
2014-10-12,0.0,27412673.428602688,307482.78986317985
2014-10-13,0.0,26742009.283010993,340161.0601518249
2014-10-14,0.0,26657979.878573276,463617.5897031497
2014-10-15,0.0,25593162.209209893,651654.5652830878
2014-10-16,0.0,24157748.14487694,304619.1021768461
2014-10-17,0.0,23474896.725144863,276701.68056555075
2014-10-18,0.0,24066700.14710319,271633.11015374673
2014-10-19,0.0,22477499.646231852,228354.60485929955
2014-10-20,0.0,21687945.48206376,512986.2774723028
2014-10-21,0.0,21554269.709109303,230042.35127976496
2014-10-22,0.0,23963019.306120448,961068.4471392973
2014-10-23,0.0,23219051.93663652,627352.8754432853
2014-10-24,0.0,23669629.363558814,347354.59529872204
2014-10-25,0.0,23497675.038571652,175690.49466958304
2014-10-26,0.0,23427041.285307586,290995.9774387268
2014-10-27,0.0,23472268.64604076,211222.94232068886
2014-10-28,0.0,24077423.417445425,303339.69448389515
2014-10-29,0.0,22657142.87629367,247977.32122170876
2014-10-30,0.0,22698718.661218107,255217.70952205584
2014-10-31,0.0,22343785.769677904,148522.95048235948
2014-11-01,0.0,21115479.82408997,127644.85500735801
2014-11-02,0.0,20784555.239815265,140509.0743045475
2014-11-03,0.0,20322681.99276688,233688.27280339765
2014-11-04,0.0,19898234.41176486,239525.2181321894
2014-11-05,0.0,20739817.41549326,378540.0711339997
2014-11-06,0.0,21535914.68845851,412287.4863132937
2014-11-07,0.0,20659065.829113983,203420.6140609835
2014-11-08,0.0,20720701.668094687,212327.8874426676
2014-11-09,0.0,21048979.408057865,191859.61844061085
2014-11-10,0.0,20773895.526363976,317008.76689528656
2014-11-11,0.0,21023463.11457017,231815.52084941985
2014-11-12,0.0,22514831.990288246,496543.39005224657
2014-11-13,0.0,23422739.371657323,894714.3642376738
2014-11-14,0.0,22699845.204108298,362097.952204864
2014-11-15,0.0,21529183.874172572,246302.70175909324
2014-11-16,0.0,21406840.388794787,199220.95306293538
2014-11-17,0.0,21225045.033079524,221796.32247670545
2014-11-18,0.0,20330545.13584173,256395.65265368458
2014-11-19,0.0,20451033.547568735,220388.72546392478
2014-11-20,0.0,19842614.461011615,285183.04213708587
2014-11-21,0.0,19816831.209464207,184034.5203584098
2014-11-22,0.0,20453179.756167762,255930.16018086704
2014-11-23,0.0,24152764.964252837,936846.0531065016
2014-11-24,0.0,23616039.923927058,879094.5672026788
2014-11-25,0.0,23364969.54200766,480703.4642172901
2014-11-26,0.0,22484784.442143295,497285.60341848433
2014-11-27,0.0,23352986.527729623,480839.46879625256
2014-11-28,0.0,23677869.202510092,208391.36596923153
2014-11-29,0.0,23225256.125013933,205111.37496346346
2014-11-30,0.0,23241176.369168285,132815.43815166145
2014-12-01,0.0,23134808.158058137,180950.80308616091
2014-12-02,0.0,22902864.601462908,236154.24336331303
2014-12-03,0.0,22702210.09214262,251500.26226668688
2014-12-04,0.0,21868431.516070276,182994.77470129018
2014-12-05,0.0,22546672.310222536,199932.31817087258
2014-12-06,0.0,22048494.433346897,386367.1060405399
2014-12-07,0.0,21951208.000719164,294342.67028522707
2014-12-08,0.0,21175848.407773145,286324.7544394802
2014-12-09,0.0,20296312.373940397,421230.52459466195
2014-12-10,0.0,20132933.589947082,400389.3353944174
2014-12-11,0.0,19734668.068183146,380054.3796400378
2014-12-12,0.0,19859713.31572414,390160.1259677058
2014-12-13,0.0,19437499.33650108,283616.1589611454
2014-12-14,0.0,18777946.629453182,405262.83175825095
2014-12-15,0.0,18109618.478638336,454097.41892896994
2014-12-16,0.0,16779705.71236528,567498.3170648669
2014-12-17,0.0,17488216.543657932,818520.8214346796
2014-12-18,0.0,16961181.55976917,562667.7087675862
2014-12-19,0.0,18733388.021507196,1062975.7567905348
2014-12-20,0.0,19970582.87280149,716119.0582401223
2014-12-21,0.0,18618692.542919103,434645.6342602107
2014-12-22,0.0,18844175.413234856,425345.337864982
2014-12-23,0.0,18786035.867377482,406501.3532204732
2014-12-24,0.0,18177141.120939452,305899.10227293917
2014-12-25,0.0,17869274.459287994,372366.58833667694
2014-12-26,0.0,18512964.27639547,283822.5177080557
2014-12-27,0.0,17705016.71108106,300484.8218795942
2014-12-28,0.0,17739460.47012734,293501.4247775114
2014-12-29,0.0,17594556.438108142,382140.1571462688
2014-12-30,0.0,17322757.025533333,355809.7886841194
2014-12-31,0.0,18033009.207489047,299309.2428790163
2015-01-01,0.0,17803324.487520907,283845.50064059364
2015-01-02,0.0,17847327.829851262,363741.73908938596
2015-01-03,0.0,16323200.16345194,270052.2360252805
2015-01-04,0.0,15385008.373915907,353697.8604820448
2015-01-05,0.0,15602472.336627921,554935.7357818793
2015-01-06,0.0,16448463.561904881,287943.3202769786
2015-01-07,0.0,16889825.69755201,384231.5537016483
2015-01-08,0.0,16468151.135741305,324927.0439931743
2015-01-09,0.0,16655517.074789327,384908.83440603694
2015-01-10,0.0,15947420.962715449,304876.74591564666
2015-01-11,0.0,15651426.830625802,131901.76611096354
2015-01-12,0.0,15291501.08199948,352221.01490050746
2015-01-13,0.0,13060605.880534805,521096.8354411071
2015-01-14,0.0,11131350.477998307,563943.5900255479
2015-01-15,0.0,13701628.580790235,755070.8241633013
2015-01-16,0.0,13715435.97476578,533320.2640525757
2015-01-17,0.0,13221857.129972614,245195.8197028197
2015-01-18,0.0,13475161.2063957,268768.2844824149
2015-01-19,0.0,13712589.629115136,350070.50844536925
2015-01-20,0.0,13774233.530484367,370984.2391960307
2015-01-21,0.0,14951688.17392989,554826.7255391016
2015-01-22,0.0,15136989.166790973,376078.9893244816
2015-01-23,0.0,15223921.238282463,285970.87016860896
2015-01-24,0.0,16223888.923208272,296279.00057284965
2015-01-25,0.0,16392644.697832126,310219.9208704281
2015-01-26,0.0,15962842.927596133,644787.5878185873
2015-01-27,0.0,15591744.719203511,502940.4545587866
2015-01-29,0.0,14173979.943110298,213944.71922569614
2015-01-30,0.0,13885525.2832997,183094.7343759519
2015-01-31,0.0,13540511.947591513,204444.54671794554
2015-02-01,0.0,14070637.549415685,173339.73194964186
2015-02-02,0.0,14768461.381304609,155861.892045147
2015-02-03,0.0,14282973.17623866,261213.6712384679
2015-02-04,0.0,14222846.462170696,169819.3734829712
2015-02-05,0.0,13692889.269821193,120768.89269502685
2015-02-06,0.0,14124030.271990295,70579.22993410037
2015-02-07,0.0,14217880.825953284,76616.0084892524
2015-02-08,0.0,13887014.176683983,95512.6412502202
2015-02-09,0.0,13782690.419839041,67216.40988131243
2015-02-10,0.0,13714326.208135149,63057.41131799414
2015-02-11,0.0,13580705.43723223,67361.0773453311
2015-02-12,0.0,13808427.476817682,52875.72222519077
2015-02-13,0.0,14027110.978795353,132843.3220784925
2015-02-14,0.0,14781593.656966127,145686.08679226745
2015-02-15,0.0,13857226.316466141,156292.86226284676
2015-02-16,0.0,14144234.71707467,65290.25853977374
2015-02-17,0.0,14306162.074009523,48121.42596908502
2015-02-18,0.0,13866125.569611063,47082.909941225036
2015-02-19,0.0,14168271.508325495,38738.56288514293
2015-02-20,0.0,14043418.403404746,46557.02527854667
2015-02-21,0.0,14079461.305895532,36100.275886498515
2015-02-22,0.0,13773360.457557555,38618.59039571809
2015-02-23,0.0,13835316.028267441,39948.08637068939
2015-02-24,0.0,13885689.813750243,45444.00745824232
2015-02-25,0.0,14009543.34667823,79266.2345016403
2015-02-26,0.0,14005396.220873842,59735.79485525501
2015-02-27,0.0,14342974.5833118,121026.00531007559
2015-02-28,0.0,14231008.091558143,63101.296660392756
2015-03-01,0.0,14363099.001620831,80891.23446872486
2015-03-02,0.0,14312857.418274656,61724.65086200613
2015-03-03,0.0,14104284.992322491,97246.47631845193
2015-03-04,0.0,14059711.406437023,91110.71412423742
2015-03-05,0.0,13810911.00358276,83146.45908848579
2015-03-06,0.0,13850802.017666265,43612.42919647078
2015-03-07,0.0,13822358.833760055,30458.76556722998
2015-03-08,0.0,13782366.853683824,50154.05443160497
2015-03-09,0.0,14034769.401847294,47940.80883648983
2015-03-10,0.0,13704906.459467348,89275.46927750834
2015-03-11,0.0,14110525.062943518,99079.84340280501
2015-03-12,0.0,14005374.717923284,72057.49639750378
2015-03-13,0.0,13856093.866548067,86207.17636587535
2015-03-14,0.0,14048975.49007999,98339.39157479734
2015-03-15,0.0,13957425.77656962,63421.23347682196
2015-03-16,0.0,14232081.963148177,65645.01205966143
2015-03-17,0.0,14137909.455362143,75960.97692811071
2015-03-18,0.0,12922979.167017315,119477.15500880401
2015-03-19,0.0,13181321.925050246,101730.9537755353
2015-03-20,0.0,13015294.656422662,38442.2930851421
2015-03-21,0.0,12910396.999198675,81265.82869084897
2015-03-22,0.0,13044561.46666189,121567.75157846563
2015-03-23,0.0,13490933.088858176,154789.48750462892
2015-03-24,0.0,12767257.317178398,100603.64665482829
2015-03-25,0.0,12852096.817252005,85130.53821137096
2015-03-26,0.0,12963689.060181184,55426.562979159346
2015-03-27,0.0,12586160.70437458,35617.301740404546
2015-03-28,0.0,12880285.248462781,48858.4956800977
2015-03-29,0.0,12457250.040748648,63575.62493800517
2015-03-30,0.0,12459712.394418128,39920.907434381144
2015-03-31,0.0,12303088.053864932,54705.524580133286
2015-04-01,0.0,12477676.075119473,75085.45260102981
2015-04-02,0.0,12553265.501982383,39287.90244222437
2015-04-03,0.0,12572282.10206807,37501.009170916856
2015-04-04,0.0,12459645.677992746,29687.461187524965
2015-04-05,0.0,12372449.97882108,67830.6386435785
2015-04-06,0.0,12171918.340455621,39017.374653131126
2015-04-07,0.0,11945548.688303908,36241.4941020314
2015-04-08,0.0,11494392.504596835,43220.55229108568
2015-04-09,0.0,11392924.914903328,45382.36441507407
2015-04-10,0.0,11108341.993756434,55845.22068603766
2015-04-11,0.0,11270668.171436995,34875.40735698452
2015-04-12,0.0,11126641.840676866,24847.78903231777
2015-04-13,0.0,10572994.90554381,50217.774624672995
2015-04-14,0.0,10120125.448732225,69576.45613585963
2015-04-15,0.0,10429463.011665594,52107.49835445686
2015-04-16,0.0,10737647.29976804,49525.423524338476
2015-04-17,0.0,10599570.456995614,52561.38841158783
2015-04-18,0.0,10439627.844013762,21792.57092203075
2015-04-19,0.0,10508777.041978706,29533.39974057848
2015-04-20,0.0,10195954.857471164,48398.18611012488
2015-04-21,0.0,10851266.990020324,47547.87478822476
2015-04-22,0.0,10879105.187150028,65550.58366173854
2015-04-23,0.0,10806295.485074228,51429.99579165283
2015-04-24,0.0,10335151.325405762,78423.71531444049
2015-04-25,0.0,10248726.455862328,37458.263729207494
2015-04-26,0.0,9821480.655130183,67470.5740955757
2015-04-27,0.0,10351703.797983645,72033.55090402171
2015-04-28,0.0,9784772.80107071,35401.02126639349
2015-04-29,0.0,9773543.853623487,39604.883302248534
2015-04-30,0.0,10192849.694294885,54144.80924376014
2015-05-01,0.0,9827740.647975305,94331.04368541688
2015-05-02,0.0,9708918.079558987,53063.62389766017
2015-05-03,0.0,9009657.107141363,85958.36569641423
2015-05-04,0.0,9007125.459945546,60677.14603890436
2015-05-05,0.0,8788832.46521041,60213.29936873516
2015-05-06,0.0,8628938.461073738,42482.0372925374
2015-05-07,0.0,8832717.245114181,34793.81874823975
2015-05-08,0.0,9109969.032349484,37243.803630470036
2015-05-09,0.0,9139273.205354633,36147.683255531076
2015-05-10,0.0,9038933.764315639,46572.36043877657
2015-05-11,0.0,9034125.904647717,51278.708296785946
2015-05-12,0.0,10933175.859235657,175089.7161226691
2015-05-13,0.0,11418890.953569924,461926.5660392899
2015-05-14,0.0,11308198.753419314,200268.08302662164
2015-05-15,0.0,11930212.867518682,158610.22797345312
2015-05-16,0.0,11536784.84718621,84499.99386563901
2015-05-17,0.0,11392465.380714318,64247.55013181635
2015-05-18,0.0,11449976.259611426,60363.66754590908
2015-05-19,0.0,11839813.748914214,222206.08136509988
2015-05-20,0.0,13150221.689808184,294958.79335489473
2015-05-21,0.0,13166821.382567966,141358.55004494896
2015-05-22,0.0,13961418.297024824,264623.69805265864
2015-05-23,0.0,13800130.078903006,389118.5309562192
2015-05-24,0.0,14155938.737656465,241493.1858293175
2015-05-25,0.0,14045221.292170975,202518.71629685868
2015-05-26,0.0,15953296.030614108,417419.6479794097
2015-05-27,0.0,18166714.644204143,327968.103932399
2015-05-28,0.0,19135944.448019966,901516.6489653271
2015-05-29,0.0,17457415.392615985,211915.0346482503
2015-05-30,0.0,16063206.216484247,495006.69743127015
2015-05-31,0.0,15279410.25837943,342078.34584289155
2015-06-01,0.0,14148765.178538952,345660.9443736061
2015-06-02,0.0,15838911.335039672,799033.5848853521
2015-06-03,0.0,15040584.85110238,406127.51531856926
2015-06-04,0.0,14797522.044454213,27698.00575001147
2015-06-05,0.0,15150963.915415721,145815.0944834938
2015-06-06,0.0,15694689.759102555,143737.1145017458
2015-06-07,0.0,15192897.555787563,23974.735460098607
2015-06-08,0.0,15814011.019011527,130165.23811745521
2015-06-09,0.0,16054174.30958481,204757.16519792375
2015-06-10,0.0,15388416.539370071,168557.2413735295
2015-06-11,0.0,15480022.323193444,116433.66717167554
