time,prices,market_cap,total_volumes
2018-08-30,0.11,3284313693.998932,94067635.22343428
2018-08-31,0.1,3145985259.465431,74150720.91222401
2018-09-01,0.1,3180792979.8200274,50496644.8231354
2018-09-02,0.11,3342177673.128671,79478343.31776854
2018-09-03,0.11,3285356397.462127,67143765.819576
2018-09-04,0.1,3221965153.2290845,47835565.1473669
2018-09-05,0.11,3275947567.0048895,56377369.89244925
2018-09-06,0.09,2754520362.80453,105140724.83482462
2018-09-07,0.09,2751886526.2543106,91513177.25916453
2018-09-08,0.08,2591797898.347765,48624757.18179719
2018-09-09,0.08,2421433166.5035315,43510093.872598685
2018-09-10,0.08,2376844835.3931932,56659982.711171515
2018-09-11,0.07,2281645616.868315,51745441.935056925
2018-09-12,0.07,2186171740.7328305,59524268.98831903
2018-09-13,0.07,2073257856.0413413,110527608.63344006
2018-09-14,0.07,2176534288.576576,98333779.62801681
2018-09-15,0.07,2124660084.5886688,74151647.66045076
2018-09-16,0.07,2156768492.834292,43581137.00595768
2018-09-17,0.07,2175598093.6137733,41967155.97813777
2018-09-18,0.06,1980644946.9797056,57130960.76322641
2018-09-19,0.07,2155140506.726793,83881538.29306856
2018-09-20,0.07,2242808447.2356796,111424352.96016262
2018-09-21,0.08,2525145224.3579583,124799450.5067086
2018-09-22,0.09,2735970451.0568385,237757692.092272
2018-09-23,0.08,2603147398.429438,95179373.26430541
2018-09-24,0.09,2800887024.0041494,171440269.24139485
2018-09-25,0.08,2575307558.499323,100776019.308128
2018-09-26,0.08,2519526466.3177624,107058582.67390074
2018-09-27,0.08,2465244036.7485533,60636381.985832244
2018-09-28,0.09,2680098108.3753223,117104619.72241765
2018-09-29,0.08,2614760090.460809,103511766.41913211
2018-09-30,0.08,2633828107.817681,65434385.08817968
2018-10-01,0.09,2649312387.0925603,55038544.9763072
2018-10-02,0.08,2634535632.570161,46007641.05542681
2018-10-03,0.08,2561902549.1837306,38692069.566100314
2018-10-04,0.08,2521205770.794847,44367995.96346713
2018-10-05,0.08,2534359448.305555,37175338.87888529
2018-10-06,0.08,2588000719.2669334,36985087.84291301
2018-10-07,0.08,2535335484.843443,30796838.80159045
2018-10-08,0.08,2632395151.4530706,39755155.1452532
2018-10-09,0.09,2703175710.1622486,74139669.31585167
2018-10-10,0.09,2688659833.622341,44136284.92252085
2018-10-11,0.08,2640954970.558747,42325366.817071065
2018-10-12,0.07,2207564898.371598,88703081.84836785
2018-10-13,0.07,2290190996.472146,49520957.423680134
2018-10-14,0.07,2294790703.0837007,28192825.38727785
2018-10-15,0.07,2232538534.566345,31486256.065384902
2018-10-16,0.08,2353322757.9909315,85926739.48469225
2018-10-17,0.08,2395478887.7171655,31081051.513690416
2018-10-18,0.08,2450912179.8896694,42942238.57123547
2018-10-19,0.08,2358742832.427716,32405176.84181558
2018-10-20,0.08,2378591176.688246,21043642.612399008
2018-10-21,0.08,2404000556.032303,26589022.41243931
2018-10-22,0.08,2381443090.771206,19516454.855346356
2018-10-23,0.08,2380966046.799423,22081790.775327433
2018-10-24,0.08,2333470258.223991,31022218.396756917
2018-10-25,0.07,2323510377.88441,26243527.814743724
2018-10-26,0.07,2312350096.010432,25776852.92396464
2018-10-27,0.07,2307973630.484609,30519539.380356006
2018-10-28,0.07,2269911926.30423,27144868.05053285
2018-10-29,0.07,2285317104.74122,29318523.853630416
2018-10-30,0.07,2168080441.722498,47327062.21127391
2018-10-31,0.07,2177662436.487608,32346620.18546746
2018-11-01,0.07,2191647000.860467,30032063.72674098
2018-11-02,0.07,2210833506.6561737,29976386.264734652
2018-11-03,0.07,2276564683.51858,38683460.26038865
2018-11-04,0.07,2231956706.192239,34685386.42313807
2018-11-05,0.08,2357557057.604241,98787496.27417962
2018-11-06,0.08,2372497978.989162,81082046.23373498
2018-11-07,0.08,2513450132.0489936,100455935.2228888
2018-11-08,0.08,2457743038.468545,72024624.75692892
2018-11-09,0.08,2400407638.524341,57360574.310546085
2018-11-10,0.07,2323758501.992876,37538606.35841154
2018-11-11,0.08,2338246519.25416,18530875.478822857
2018-11-12,0.08,2390163457.63137,37089205.09042082
2018-11-13,0.08,2376411345.716606,37244675.537540436
2018-11-14,0.07,2307587679.8044295,33339738.538325384
2018-11-15,0.07,2039748182.5844426,93846877.98838013
2018-11-16,0.06,1990825176.6466646,79764127.5112956
2018-11-17,0.06,1912099868.4340045,57998716.5090319
2018-11-18,0.06,1902941574.8670273,27948586.00985948
2018-11-19,0.06,1931136308.4220932,26328644.035761617
2018-11-20,0.05,1653110423.8348863,80083328.29811147
2018-11-21,0.05,1400510010.361058,97255026.33840227
2018-11-22,0.05,1497665041.7953606,63453500.19850547
2018-11-23,0.04,1378016442.09888,35963524.46066667
2018-11-24,0.04,1376832319.8669653,42790645.01345861
2018-11-25,0.04,1204780716.4357285,44822438.348696746
2018-11-26,0.04,1186952754.7036884,64818093.35038185
2018-11-27,0.04,1128573226.5397682,52775767.163194485
2018-11-28,0.04,1141712636.3755417,34756609.833035775
2018-11-29,0.04,1309683378.1296453,73417017.97782557
2018-11-30,0.04,1300488688.4848402,68947905.07332909
2018-12-01,0.04,1214174049.5144472,47948790.0261666
2018-12-02,0.04,1292067447.2967343,36918151.030777596
2018-12-03,0.04,1289518010.2954385,40133607.702426136
2018-12-04,0.04,1211960522.057314,37504655.85944246
2018-12-05,0.04,1169458431.3039546,37061957.40634627
2018-12-06,0.03,1074131854.8499815,38312801.362281136
2018-12-07,0.03,949289949.0830094,38102028.72042046
2018-12-08,0.03,920350290.5265231,55396612.93946601
2018-12-09,0.03,943243023.4964898,38193837.00071071
2018-12-10,0.03,975080539.8697934,31670290.098473325
2018-12-11,0.03,926561842.7642255,24273563.308994453
2018-12-12,0.03,914570155.6769274,19522549.34129131
2018-12-13,0.03,941930102.1353782,20225412.691844936
2018-12-14,0.03,903827129.4741586,20222699.194573916
2018-12-15,0.03,880783985.3278568,17868475.671969645
2018-12-16,0.03,861676702.4983927,14545306.531592358
2018-12-17,0.03,900504999.1701517,19160146.728194
2018-12-18,0.03,1004878991.2148098,52974247.87944216
2018-12-19,0.03,1074756180.6773453,98129197.0093966
2018-12-20,0.03,1085366192.4291987,74737204.01928018
2018-12-21,0.04,1199835202.7557678,77441585.7094756
2018-12-22,0.04,1258909130.372032,133155437.34813061
2018-12-23,0.04,1293383283.2043924,66346799.15062438
2018-12-24,0.04,1361660638.459207,72520518.82075858
2018-12-25,0.05,1413864024.6845222,101879715.71758206
2018-12-26,0.04,1267316261.8678489,73794109.00148542
2018-12-27,0.04,1259194587.0212593,45342211.88985252
2018-12-28,0.04,1160651701.2339704,42655678.855130196
2018-12-29,0.04,1271373222.431639,42206777.41283775
2018-12-30,0.04,1305744091.5748289,44315928.153971836
2018-12-31,0.04,1328117219.6788132,50126345.50057103
2019-01-01,0.04,1261212381.9498465,39848087.72002866
2019-01-02,0.04,1303853661.966642,28425239.84936065
2019-01-03,0.04,1391808205.6938677,43321551.76950851
2019-01-04,0.04,1307372469.3041666,39412155.33175317
2019-01-05,0.04,1345613019.4569228,33701219.84912106
2019-01-06,0.04,1374212784.4979184,43293703.89336234
2019-01-07,0.05,1507173809.5645516,81335647.59441182
2019-01-08,0.05,1475778727.0006564,78333814.79200187
2019-01-09,0.05,1493527571.9272435,62710757.66569317
2019-01-10,0.05,1597721781.873208,84845665.60089022
2019-01-11,0.04,1364905851.8941762,125760658.31823196
2019-01-12,0.04,1345475396.1491845,63187944.16229059
2019-01-13,0.04,1340199998.9334278,38928056.39160119
2019-01-14,0.04,1228609037.9676828,36923377.86663759
2019-01-15,0.04,1349921731.8845065,46991904.800733194
2019-01-16,0.04,1312610496.9720254,44720875.31453265
2019-01-17,0.04,1373439554.0270956,55013701.89921163
2019-01-18,0.04,1391343341.6047573,60179613.104692645
2019-01-19,0.04,1360373389.2831323,36466188.48017476
2019-01-20,0.05,1403904599.9661992,40905023.30284591
2019-01-21,0.04,1336300026.6140635,42961757.03943709
2019-01-22,0.04,1323846308.840479,31403250.11092524
2019-01-23,0.04,1344851595.9029243,37271610.77162003
2019-01-24,0.04,1326065623.4858377,26155328.970643435
2019-01-25,0.04,1329785868.600041,24319382.871368233
2019-01-26,0.04,1318405189.4666877,22993374.156122435
2019-01-27,0.04,1319310449.0036666,23459405.913037308
2019-01-28,0.04,1272424761.133311,31462595.49493724
2019-01-29,0.04,1196276165.4625423,47046465.61052532
2019-01-30,0.04,1181459627.4495773,32538836.95817334
2019-01-31,0.04,1226333484.6458025,37062014.79782128
2019-02-01,0.04,1187186855.6870704,30894039.17470899
2019-02-02,0.04,1204019830.177881,31452647.05478662
2019-02-03,0.04,1207406299.982895,21458195.77550438
2019-02-04,0.04,1185975550.274145,20436393.898442607
2019-02-05,0.04,1180880829.111025,20337416.673156355
2019-02-06,0.04,1181114979.6526527,21305756.414824136
2019-02-07,0.04,1142636303.3233032,28173078.13361925
2019-02-08,0.04,1133031277.2385428,22393690.192648415
2019-02-09,0.04,1267268709.6890569,46082836.569584064
2019-02-10,0.04,1281077694.0856955,34562994.1124355
2019-02-11,0.04,1328605791.9386418,37213644.131766476
2019-02-12,0.04,1295626365.1407132,32386541.02371606
2019-02-13,0.04,1297644168.2918518,27814367.31660506
2019-02-14,0.04,1277040026.066414,24731847.7548898
2019-02-15,0.04,1257061956.9027617,22479338.916937955
2019-02-16,0.04,1257893520.214741,24067155.332681157
2019-02-17,0.04,1275741866.8911092,20807250.453483205
2019-02-18,0.04,1295427858.389718,27282504.033098273
2019-02-19,0.05,1411237248.6406424,57438978.33749562
2019-02-20,0.05,1428090828.5013225,67584583.51939453
2019-02-21,0.05,1472648246.507061,49774298.347862
2019-02-22,0.04,1394761720.8979893,42954299.49993111
2019-02-23,0.05,1429215107.7913744,32119107.47977891
2019-02-24,0.05,1500859971.5418594,47397198.77727685
2019-02-25,0.04,1317346490.2655253,75083200.67640215
2019-02-26,0.04,1353845259.6451354,47206343.601244256
2019-02-27,0.04,1333499545.2259796,33331022.66092489
2019-02-28,0.04,1340877352.4406545,32087203.178842526
2019-03-01,0.04,1331427782.1193776,27869743.404852327
2019-03-02,0.04,1334243806.6678357,21785753.866402835
2019-03-03,0.04,1318787997.3318744,20844377.65153251
2019-03-04,0.04,1307062385.203952,21029291.59777737
2019-03-05,0.04,1250170403.3857007,32363603.102818146
2019-03-06,0.04,1330762949.8479147,37960084.263351336
2019-03-07,0.04,1321151583.6117408,33522072.28202578
2019-03-08,0.04,1325890786.5651643,34476828.37987063
2019-03-09,0.04,1317420361.2543752,38664994.48390832
2019-03-10,0.05,1451358211.9297943,86993700.4765888
2019-03-11,0.05,1415911776.5232966,51354294.78541411
2019-03-12,0.05,1480451280.8265526,82116619.15537737
2019-03-13,0.05,1469715248.3471603,61983160.853167094
