id,symbol,name,country_origin,genesis_date,sentiment_votes_up_percentage,sentiment_votes_down_percentage,watchlist_portfolio_users,market_cap_rank,coingecko_rank,coingecko_score,developer_score,community_score,liquidity_score,public_interest_score,current_price_usd,ath_usd,atl_usd,market_cap_usd,fully_diluted_valuation_usd,total_volume_usd,high_24h_usd,low_24h_usd,price_change_24h_usd,total_supply,max_supply,circulating_supply
cardano,ada,Cardano,,Sin Dato,82.93,17.07,724655,8,7,62.536,70.27,58.753,72.124,0.023,0.262213,3.09,0.01925275,9189460202,11799842011,173406029,0.271111,0.261241,-0.008898187344260289,45000000000.0,45000000000.0,35045020830.3234
