Date,Open,High,Low,Close,Volume
29/11/2022,13.33,13.96,13.14,13.34,2605636.41
30/11/2022,13.35,14.32,13.21,14.16,3599962.88
01/12/2022,14.17,14.19,13.4,13.51,2567835.92
02/12/2022,13.51,13.84,13.33,13.71,2865008.71
03/12/2022,13.71,13.77,13.2,13.29,1958859.38
04/12/2022,13.29,13.75,13.27,13.71,1778118.75
05/12/2022,13.71,14.17,13.58,13.82,3962489.89
06/12/2022,13.82,14.38,13.81,14.3,3280084.71
07/12/2022,14.3,14.34,13.39,13.49,2647330.66
08/12/2022,13.49,13.77,13.27,13.69,2218371.02
09/12/2022,13.69,14.02,13.51,13.59,2597941.96
10/12/2022,13.58,13.73,13.54,13.58,950118.11
11/12/2022,13.58,13.8,13.39,13.42,1210234.56
12/12/2022,13.42,13.5,12.82,13.31,2644017.08
13/12/2022,13.31,14.15,12.76,13.89,3963954.49
14/12/2022,13.9,14.96,13.81,14.12,5084591.13
15/12/2022,14.12,14.52,13.86,14.04,2711381.25
16/12/2022,14.05,14.17,12.0,12.25,4522833.23
17/12/2022,12.25,12.6,11.92,12.51,2465880.45
18/12/2022,12.5,12.6,12.25,12.38,1358593.49
19/12/2022,12.38,12.59,11.66,11.94,2385052.59
20/12/2022,11.94,12.49,11.84,12.26,1699256.37
21/12/2022,12.26,12.29,11.9,12.14,1549774.66
22/12/2022,12.14,12.19,11.67,11.82,1805407.09
23/12/2022,11.81,12.11,11.72,11.78,1647382.32
24/12/2022,11.79,11.79,11.07,11.45,2286878.14
25/12/2022,11.45,11.56,11.24,11.38,916417.64
26/12/2022,11.39,11.49,11.06,11.32,1613225.82
27/12/2022,11.33,11.44,10.71,11.09,3052197.59
28/12/2022,11.1,11.12,9.39,9.76,7362205.181
29/12/2022,9.76,10.89,8.0,9.64,12093989.53
30/12/2022,9.64,10.26,9.0,9.9,12587079.51
31/12/2022,9.91,10.2,9.66,9.97,3621434.65
01/01/2023,9.97,10.09,9.69,9.99,2287512.63
02/01/2023,9.99,12.0,9.81,11.28,7628264.93
03/01/2023,11.28,13.91,11.0,13.37,14986491.36
04/01/2023,13.37,14.24,12.83,13.43,12612735.49
05/01/2023,13.43,13.89,12.95,13.43,5834353.76
06/01/2023,13.43,13.6,12.69,13.5,5404648.48
07/01/2023,13.51,13.51,13.01,13.1,1904950.91
08/01/2023,13.1,14.89,12.85,14.45,6295596.12
09/01/2023,14.46,17.5,14.28,16.25,19481959.57
10/01/2023,16.25,16.73,15.57,16.2,8489417.77
11/01/2023,16.2,16.67,15.28,16.36,6661616.67
12/01/2023,16.37,17.0,15.54,16.59,9608670.96
13/01/2023,16.59,18.65,16.29,18.29,10929884.4
14/01/2023,18.29,24.75,18.2,24.24,25997232.06
15/01/2023,24.23,25.0,21.98,22.89,11258028.55
16/01/2023,22.9,25.0,22.3,23.58,10043368.28
17/01/2023,23.58,23.95,22.7,22.86,6056942.68
18/01/2023,22.86,23.65,20.34,20.79,11341710.32
19/01/2023,20.78,21.88,20.41,21.4,6113345.07
20/01/2023,21.4,25.82,20.93,25.51,9652433.39
21/01/2023,25.51,26.6,24.24,24.57,12782858.69
22/01/2023,24.56,25.45,23.5,24.21,6496779.26
23/01/2023,24.21,24.93,23.7,24.33,6100483.98
24/01/2023,24.32,25.24,22.25,22.78,6121565.88
25/01/2023,22.77,25.43,22.24,24.52,8332368.29
26/01/2023,24.53,25.23,23.73,24.33,5450404.1
27/01/2023,24.33,24.96,23.27,24.43,4729055.76
28/01/2023,24.43,25.24,23.7,24.0,3377884.1
29/01/2023,24.0,26.8,23.73,26.07,7785906.2
30/01/2023,26.07,26.31,23.11,23.96,7532450.12
31/01/2023,23.97,24.47,23.49,23.92,4062387.09
01/02/2023,23.93,25.22,22.48,25.0,7304888.31
02/02/2023,25.0,26.15,24.05,24.32,7246590.58
03/02/2023,24.32,25.07,24.01,24.69,4759274.31
04/02/2023,24.69,24.95,24.17,24.34,2034159.41
05/02/2023,24.34,24.46,23.02,23.47,4822304.59
06/02/2023,23.46,23.72,22.45,22.66,3592829.38
07/02/2023,22.65,23.96,22.54,23.82,4900023.85
08/02/2023,23.82,24.24,22.8,23.22,3970029.14
09/02/2023,23.21,23.35,20.0,20.48,6398790.64
10/02/2023,20.48,21.2,19.68,20.11,5523024.53
11/02/2023,20.1,20.92,20.1,20.81,1859852.98
12/02/2023,20.81,22.59,20.62,21.49,4625241.81
13/02/2023,21.49,21.61,19.73,20.77,6685330.04
14/02/2023,20.77,22.37,20.66,21.84,7639521.83
15/02/2023,21.84,23.99,21.45,23.86,5587903.97
16/02/2023,23.86,24.2,22.2,22.24,6832612.63
17/02/2023,22.24,23.54,21.99,23.14,4539817.75
18/02/2023,23.14,23.94,22.92,23.45,2647511.0
19/02/2023,23.46,25.64,23.2,24.84,8316165.25
20/02/2023,24.83,27.12,24.11,26.26,10266239.07
21/02/2023,26.26,26.61,24.5,24.98,6724448.02
22/02/2023,24.98,25.24,23.21,24.16,7174305.66
23/02/2023,24.16,24.69,23.6,23.91,4390966.09
24/02/2023,23.91,24.13,22.46,23.07,4868888.31
25/02/2023,23.07,23.33,21.41,22.37,4541250.05
26/02/2023,22.37,23.53,22.21,23.25,2817875.05
27/02/2023,23.25,23.41,22.32,22.68,3670697.58
28/02/2023,22.68,22.75,21.75,21.89,2291715.21
01/03/2023,21.88,22.91,21.65,22.51,2445602.61
02/03/2023,22.5,22.65,21.67,22.0,2231193.36
03/03/2023,22.0,22.02,20.34,21.42,3635280.89
04/03/2023,21.42,21.62,20.2,20.98,1754082.61
05/03/2023,20.98,21.72,20.84,20.97,1733301.96
06/03/2023,20.98,21.19,20.47,20.63,2216419.88
07/03/2023,20.62,20.95,19.71,20.25,3104831.99
08/03/2023,20.25,20.39,18.1,18.41,5826803.53
09/03/2023,18.41,18.78,16.69,17.33,7832548.96
10/03/2023,17.34,18.36,16.0,18.17,9520202.65
11/03/2023,18.17,18.89,16.94,18.07,6593106.41
12/03/2023,18.07,20.53,17.71,20.2,6555846.63
13/03/2023,20.19,21.47,18.87,20.4,10652102.31
14/03/2023,20.4,22.12,19.75,20.86,9812864.39
15/03/2023,20.86,21.46,18.7,19.24,7661168.72
16/03/2023,19.25,19.9,18.88,19.67,4381882.68
17/03/2023,19.67,21.69,19.42,21.6,5853746.15
18/03/2023,21.6,22.94,21.05,21.2,7417972.25
19/03/2023,21.2,22.43,21.19,21.86,4290990.03
20/03/2023,21.86,23.91,21.35,22.13,10056429.13
21/03/2023,22.13,23.33,21.51,22.53,6547867.38
22/03/2023,22.52,23.09,20.93,21.42,8602292.98
23/03/2023,21.41,22.95,21.08,22.16,5049411.36
24/03/2023,22.16,22.27,20.26,20.66,4995998.21
25/03/2023,20.66,20.98,20.09,20.41,2338133.56
26/03/2023,20.4,21.14,20.29,20.94,1848599.09
27/03/2023,20.94,20.99,19.33,19.91,3556384.38
28/03/2023,19.91,20.88,19.6,20.45,3316462.41
29/03/2023,20.45,21.56,20.43,21.1,3377523.28
30/03/2023,21.1,21.67,20.16,20.55,4349577.78
31/03/2023,20.55,21.49,20.04,21.16,3228391.27
01/04/2023,21.15,21.34,20.74,21.08,1824463.55
02/04/2023,21.07,21.3,20.23,20.52,1822345.58
03/04/2023,20.52,20.99,19.94,20.45,3984085.57
04/04/2023,20.45,21.26,20.28,20.92,2514863.89
05/04/2023,20.91,21.34,20.58,20.97,2603072.26
06/04/2023,20.96,20.99,20.43,20.62,1674280.5
07/04/2023,20.62,20.78,20.22,20.44,1220862.47
08/04/2023,20.44,20.74,19.85,20.04,1608993.48
09/04/2023,20.04,20.44,19.87,20.28,1051608.84
10/04/2023,20.29,20.95,20.08,20.89,1615129.64
11/04/2023,20.89,23.68,20.82,22.98,8297859.99
12/04/2023,22.99,24.48,22.29,23.8,10374263.08
13/04/2023,23.81,25.3,23.63,24.43,6063385.78
14/04/2023,24.43,25.49,23.73,24.71,6432126.81
15/04/2023,24.72,24.8,23.81,24.05,2861426.92
16/04/2023,24.05,25.49,23.81,25.34,3471417.67
17/04/2023,25.34,26.0,24.28,24.58,5631537.5
18/04/2023,24.57,25.44,24.0,24.82,3477504.6
19/04/2023,24.82,24.98,21.71,22.66,6650547.99
20/04/2023,22.66,23.18,21.59,22.2,5486212.56
21/04/2023,22.19,22.41,21.0,21.25,4194496.37
22/04/2023,21.26,21.99,21.05,21.79,1831214.09
23/04/2023,21.79,22.25,20.91,21.47,2754139.65
24/04/2023,21.47,22.02,21.0,21.38,3120614.16
25/04/2023,21.39,21.97,20.73,21.93,3314599.54
26/04/2023,21.94,22.97,20.36,21.28,6657868.13
27/04/2023,21.28,22.52,21.18,22.33,4703115.03
28/04/2023,22.34,23.5,22.16,23.34,4422324.38
29/04/2023,23.34,23.89,22.9,23.19,3194699.55
30/04/2023,23.18,23.99,22.69,22.74,3110943.4
01/05/2023,22.73,22.88,21.54,21.96,3758634.21
02/05/2023,21.95,22.38,21.75,22.25,2566813.09
03/05/2023,22.25,22.3,21.23,22.24,4181975.28
04/05/2023,22.24,22.49,21.61,21.74,2529635.56
05/05/2023,21.74,23.07,21.56,22.82,3636404.07
06/05/2023,22.82,23.23,21.56,21.91,2849745.66
07/05/2023,21.91,22.78,21.63,21.66,2954384.97
08/05/2023,21.65,21.81,20.0,20.62,5254424.55
09/05/2023,20.63,21.0,20.4,20.65,2375473.6
10/05/2023,20.66,21.31,19.74,20.91,5057170.3
11/05/2023,20.92,20.93,19.69,20.17,3721715.1
12/05/2023,20.17,20.95,19.8,20.9,3076452.18
13/05/2023,20.91,21.29,20.77,20.84,1835421.61
14/05/2023,20.83,21.28,20.62,20.93,1553375.08
15/05/2023,20.93,21.52,20.6,20.99,2858317.83
16/05/2023,20.98,21.13,20.43,20.67,2722401.44
17/05/2023,20.68,21.23,20.42,21.06,2614414.01
18/05/2023,21.06,21.09,20.07,20.34,2624370.52
19/05/2023,20.35,20.59,20.21,20.36,1214543.49
20/05/2023,20.35,20.37,20.08,20.28,856718.98
21/05/2023,20.28,20.39,19.33,19.61,1976334.78
22/05/2023,19.61,20.03,19.28,19.53,2054927.32
23/05/2023,19.52,20.18,19.42,20.02,2466255.33
24/05/2023,20.02,20.07,18.66,19.22,2780601.57
25/05/2023,19.22,19.58,18.77,19.25,1692742.89
26/05/2023,19.25,19.56,19.08,19.35,1034272.52
27/05/2023,19.35,20.54,19.33,20.43,1565995.03
28/05/2023,20.42,21.19,20.29,20.81,2874459.57
29/05/2023,20.81,20.98,20.26,20.57,2222352.38
30/05/2023,20.57,21.4,20.46,21.25,3192653.91
31/05/2023,21.25,21.33,20.37,20.81,2050625.96
01/06/2023,20.82,20.98,20.41,20.49,1732297.47
02/06/2023,20.49,21.37,20.3,21.26,2068166.11
03/06/2023,21.26,21.35,20.95,21.19,1130915.88
04/06/2023,21.19,22.3,21.03,21.82,2800007.16
05/06/2023,21.83,22.06,19.03,20.0,6215040.24
06/06/2023,20.01,20.7,19.23,20.38,4383534.14
07/06/2023,20.38,20.53,18.5,18.64,3842270.95
08/06/2023,18.64,19.11,18.23,18.89,2669714.01
09/06/2023,18.88,19.37,17.11,17.4,4755455.49
10/06/2023,17.4,17.43,12.8,15.61,17211734.83
11/06/2023,15.61,16.18,15.11,15.55,6064017.28
12/06/2023,15.55,15.69,14.74,15.19,5195357.99
13/06/2023,15.19,16.0,14.76,15.04,4814274.27
14/06/2023,15.03,15.37,14.06,14.48,3978891.53
15/06/2023,14.49,15.08,14.18,14.77,4700648.85
16/06/2023,14.78,15.47,14.38,15.31,2809890.09
17/06/2023,15.32,16.12,15.16,15.64,2500321.4
18/06/2023,15.65,15.84,15.28,15.45,1603688.44
19/06/2023,15.45,16.14,15.34,16.1,1890318.27
20/06/2023,16.1,16.69,15.73,16.64,3005581.72
21/06/2023,16.65,17.4,16.54,17.23,4146918.99
22/06/2023,17.23,17.75,16.57,16.62,3547312.43
23/06/2023,16.62,17.53,16.16,17.13,4851596.52
24/06/2023,17.14,17.53,16.37,16.64,2908701.89
25/06/2023,16.64,17.38,16.57,16.96,2723041.25
26/06/2023,16.96,17.12,15.89,16.27,3056592.4
27/06/2023,16.27,16.93,16.13,16.63,2951107.45
28/06/2023,16.63,16.65,15.6,15.97,4040252.29
29/06/2023,15.98,18.28,15.87,17.99,7948251.73
30/06/2023,18.0,20.03,17.01,18.86,11454016.49
01/07/2023,18.85,19.0,17.9,18.7,3515091.93
02/07/2023,18.7,19.74,18.53,19.45,4872775.08
03/07/2023,19.46,19.66,18.87,19.26,3065186.84
04/07/2023,19.25,19.94,19.06,19.13,3096292.18
05/07/2023,19.14,19.53,18.32,19.0,2415908.51
06/07/2023,18.99,21.0,18.82,19.61,9598016.99
07/07/2023,19.61,21.9,19.26,21.5,9794096.48
08/07/2023,21.51,22.5,21.32,21.81,6473021.26
09/07/2023,21.82,22.38,20.99,21.32,3867361.76
10/07/2023,21.32,21.81,20.47,21.3,5671089.94
11/07/2023,21.3,22.37,21.2,22.07,4616810.71
12/07/2023,22.06,22.8,21.74,21.94,6086113.95
13/07/2023,21.93,26.82,21.42,26.01,16102139.02
14/07/2023,26.01,32.13,25.23,26.67,19571913.81
15/07/2023,26.67,29.12,26.45,27.46,11042658.65
16/07/2023,27.47,28.7,26.46,27.42,6708916.61
17/07/2023,27.41,28.49,25.55,26.8,8662837.64
18/07/2023,26.8,27.09,24.76,25.54,6327315.88
19/07/2023,25.54,26.99,25.35,26.31,4966905.24
20/07/2023,26.31,27.38,25.03,25.38,4977278.58
21/07/2023,25.38,26.0,25.06,25.5,3295444.38
22/07/2023,25.51,25.97,24.0,24.52,2382898.21
23/07/2023,24.52,25.26,24.15,24.76,2341589.79
24/07/2023,24.76,24.83,22.89,23.37,4042066.22
25/07/2023,23.36,23.6,22.73,23.27,2522195.44
26/07/2023,23.28,25.68,23.17,25.17,6033716.58
27/07/2023,25.18,25.65,24.66,25.1,4207657.06
28/07/2023,25.1,25.56,24.54,24.82,2736684.18
29/07/2023,24.82,25.39,24.75,25.17,1768964.07
30/07/2023,25.17,25.21,23.47,24.25,2774658.63
31/07/2023,24.25,24.79,23.52,23.73,3167365.08
01/08/2023,23.72,24.07,22.84,24.05,3598080.21
02/08/2023,24.06,24.29,22.82,23.15,3308680.67
03/08/2023,23.14,23.38,22.44,22.65,2981853.02
