Date,Open,High,Low,Close,Volume
10/04/2022,0.7623,0.7731,0.7524,0.7543,123028708.0
11/04/2022,0.7543,0.7558,0.6802,0.6948,354459252.0
12/04/2022,0.6949,0.734,0.6924,0.7152,263088987.0
13/04/2022,0.7151,0.7252,0.7017,0.7232,217937566.0
14/04/2022,0.7232,0.7413,0.7083,0.7262,239629937.0
15/04/2022,0.7262,0.7975,0.7261,0.7858,439676502.0
16/04/2022,0.7859,0.7999,0.7658,0.7808,206493032.0
17/04/2022,0.7808,0.7861,0.7477,0.7519,188468510.0
18/04/2022,0.7519,0.7699,0.7266,0.7699,257757252.0
19/04/2022,0.7698,0.786,0.7588,0.7749,199132020.0
20/04/2022,0.7749,0.7753,0.742,0.7517,220246970.0
21/04/2022,0.7517,0.7686,0.718,0.7328,241310449.0
22/04/2022,0.7328,0.7387,0.7142,0.7179,220757625.0
23/04/2022,0.7178,0.7267,0.7023,0.7057,163036743.0
24/04/2022,0.7057,0.7119,0.6944,0.6981,144945400.0
25/04/2022,0.698,0.6998,0.6451,0.6931,399434752.0
26/04/2022,0.6931,0.7065,0.6276,0.642,355964613.0
27/04/2022,0.642,0.663,0.6361,0.6522,277994630.0
28/04/2022,0.6522,0.6577,0.6333,0.6428,242145728.0
29/04/2022,0.6428,0.6464,0.5992,0.6116,322263629.0
30/04/2022,0.6115,0.6288,0.5663,0.5845,354754733.0
01/05/2022,0.5845,0.6125,0.576,0.607,279653905.0
02/05/2022,0.607,0.6312,0.5984,0.6143,332748235.0
03/05/2022,0.6143,0.628,0.5961,0.6047,284044788.0
04/05/2022,0.6047,0.65,0.6039,0.6459,345607731.0
05/05/2022,0.646,0.6572,0.5801,0.5981,446938464.0
06/05/2022,0.5981,0.6164,0.5875,0.6022,363872112.0
07/05/2022,0.6022,0.6044,0.5692,0.5808,243420987.0
08/05/2022,0.5808,0.5833,0.5572,0.5662,335981906.0
09/05/2022,0.5663,0.5789,0.47,0.4873,841979616.33
10/05/2022,0.4872,0.5371,0.4722,0.513,900790302.0
