time1,prices,market_cap,total_volumes
2013-10-31,0.01,46886543.0,0.0
2013-11-01,0.01,48338638.0,0.0
2013-11-02,0.01,51059576.0,0.0
2013-11-03,0.01,55918082.0,0.0
2013-11-04,0.01,56213598.0,0.0
2013-11-05,0.01,54675976.0,0.0
2013-11-06,0.01,60664089.0,0.0
2013-11-07,0.01,69521914.0,0.0
2013-11-08,0.01,82554571.0,0.0
2013-11-09,0.01,68903675.0,0.0
2013-11-11,0.01,65473107.0,0.0
2013-11-12,0.01,69784361.0,0.0
2013-11-13,0.01,82165240.0,0.0
2013-11-14,0.01,77199942.0,0.0
2013-11-15,0.01,75282370.0,0.0
2013-11-16,0.01,78037707.0,0.0
2013-11-17,0.01,80733784.0,0.0
2013-11-18,0.01,85713780.0,0.0
2013-11-19,0.01,64843923.0,0.0
2013-11-20,0.01,56960051.0,0.0
2013-11-22,0.01,68437807.0,0.0
2013-11-23,0.01,77850468.0,0.0
2013-11-25,0.01,105374209.0,0.0
2013-11-26,0.02,180402498.0,0.0
2013-11-27,0.02,183624250.0,0.0
2013-11-29,0.03,232688545.0,0.0
2013-11-30,0.04,279696734.0,0.0
2013-12-01,0.05,412246710.0,0.0
2013-12-02,0.06,449652186.0,0.0
2013-12-03,0.05,384615942.0,0.0
2013-12-04,0.05,425268969.0,0.0
2013-12-05,0.05,423388767.0,0.0
2013-12-06,0.05,366820862.0,0.0
2013-12-07,0.03,271090019.0,0.0
2013-12-08,0.03,269240307.0,0.0
2013-12-09,0.04,302299035.0,0.0
2013-12-10,0.04,342013915.0,0.0
2013-12-11,0.04,297559049.0,0.0
2013-12-12,0.03,270233179.0,0.0
2013-12-13,0.03,268560150.0,0.0
2013-12-14,0.03,251808758.0,0.0
2013-12-15,0.03,227192568.0,0.0
2013-12-16,0.02,183055108.0,0.0
2013-12-17,0.02,143581800.0,0.0
2013-12-18,0.02,131700953.0,0.0
2013-12-19,0.02,162481549.0,0.0
2013-12-20,0.02,167514706.0,0.0
2013-12-21,0.02,168495070.0,0.0
2013-12-22,0.02,172092081.0,0.0
2013-12-23,0.02,181073273.0,0.0
2013-12-24,0.02,176169892.0,0.0
2013-12-25,0.02,171703532.0,0.0
2013-12-26,0.02,190267893.0,0.0
2013-12-27,0.03,206730023.0,133863.0
2013-12-28,0.03,213705145.0,139954.0
2013-12-29,0.03,213132093.0,51404.0
2013-12-30,0.03,216307720.0,69671.0
2013-12-31,0.03,214508042.0,63399.0
2014-01-01,0.03,211420757.0,55836.0
2014-01-02,0.03,226695350.0,118745.0
2014-01-03,0.03,216510985.0,89287.0
2014-01-04,0.03,219582634.0,60288.0
2014-01-05,0.02,194819468.0,195215.0
2014-01-06,0.03,199436714.0,180323.0
2014-01-07,0.02,185860167.0,75928.0
2014-01-08,0.02,181102981.0,79840.0
2014-01-09,0.02,176759361.0,98533.0
2014-01-10,0.02,176386448.0,62956.0
2014-01-11,0.02,187173572.0,69314.0
2014-01-12,0.02,173546208.0,42787.0
2014-01-13,0.02,169301094.0,15322.0
2014-01-14,0.02,165848714.0,41972.0
2014-01-15,0.02,173986356.0,25227.0
2014-01-16,0.02,164694012.0,57725.0
2014-01-17,0.02,159779686.0,72247.0
2014-01-18,0.02,165467201.0,23502.0
2014-01-19,0.02,166862694.0,17951.0
2014-01-20,0.02,162344736.0,69046.0
2014-01-21,0.02,155769109.0,65473.0
2014-01-22,0.02,156143586.0,80476.0
2014-01-23,0.02,149447563.0,81644.0
2014-01-24,0.02,142953242.0,111662.0
2014-01-25,0.02,145042182.0,108301.0
2014-01-26,0.02,149936181.0,84073.0
2014-01-27,0.02,159585021.0,66064.0
2014-01-28,0.02,163813717.0,132292.0
2014-01-29,0.02,159683526.0,82655.0
2014-01-30,0.02,159019006.0,29239.0
2014-01-31,0.02,158993206.0,82570.0
2014-02-01,0.02,161307302.0,110279.0
2014-02-02,0.02,163225030.0,121498.0
2014-02-03,0.02,167803968.0,92102.0
2014-02-04,0.02,168001761.0,82358.0
2014-02-05,0.02,162739539.0,51553.0
2014-02-06,0.02,156568879.0,91009.0
2014-02-07,0.02,143439515.0,94078.0
2014-02-08,0.02,144233812.0,137345.0
2014-02-09,0.02,135455886.0,46602.0
2014-02-10,0.02,138684674.0,78993.0
2014-02-11,0.02,142648344.0,135739.0
2014-02-12,0.02,134838272.0,84918.0
2014-02-13,0.02,131333512.0,64686.0
2014-02-14,0.02,123261541.0,104394.0
2014-02-15,0.02,124406862.0,158770.0
2014-02-16,0.02,126562254.0,81918.0
2014-02-17,0.02,119371359.0,84985.0
2014-02-18,0.02,119799780.0,115312.0
2014-02-19,0.02,118967174.0,191498.0
2014-02-20,0.02,120057770.0,223546.0
2014-02-21,0.01,113991087.0,188522.0
2014-02-22,0.01,115185661.0,93763.0
2014-02-23,0.02,122188927.0,88774.0
2014-02-24,0.01,116986121.0,63366.0
2014-02-25,0.01,88675197.0,122708.0
2014-02-26,0.01,107357608.0,175388.0
2014-02-27,0.01,108227739.0,151039.0
2014-02-28,0.01,110457401.0,29209.0
2014-03-01,0.01,107889224.0,164650.0
2014-03-02,0.01,106974531.0,79966.0
2014-03-03,0.01,108787500.0,85549.0
2014-03-04,0.02,122404700.0,231513.0
2014-03-05,0.02,123633673.0,84658.0
2014-03-06,0.02,125198032.0,137670.0
2014-03-07,0.02,119283017.0,165546.0
2014-03-08,0.01,115141099.0,108130.0
2014-03-09,0.01,113559540.0,12954.0
2014-03-10,0.01,113274969.0,17615.0
2014-03-11,0.01,115277130.0,107847.0
2014-03-12,0.01,112339949.0,239703.0
2014-03-13,0.01,112275061.0,48143.0
2014-03-14,0.01,111482327.0,120309.0
2014-03-15,0.01,112318059.0,65615.0
2014-03-16,0.01,112323532.0,50259.0
2014-03-17,0.01,109878096.0,106374.0
2014-03-18,0.01,107060528.0,102741.0
2014-03-19,0.01,109513000.0,109271.0
2014-03-20,0.01,107093363.0,72733.0
2014-03-21,0.01,104644800.0,219999.0
2014-03-22,0.01,101409757.0,100693.0
2014-03-23,0.01,99666368.0,179944.0
2014-03-24,0.01,97959723.0,113405.0
2014-03-25,0.01,99383360.0,95987.0
2014-03-26,0.01,99533464.0,158163.0
2014-03-27,0.01,86110929.0,229366.0
2014-03-28,0.01,83909411.0,267406.0
2014-03-29,0.01,82122242.0,195563.0
2014-03-30,0.01,77984623.0,124124.0
2014-03-31,0.01,70810068.0,203590.0
2014-04-01,0.01,68458134.0,172709.0
2014-04-02,0.01,61931056.0,306889.0
2014-04-03,0.01,62108287.0,172873.0
2014-04-04,0.01,63275967.0,132007.0
2014-04-05,0.01,65075567.0,73596.0
2014-04-06,0.01,64471714.0,95708.0
2014-04-07,0.01,64281113.0,63143.0
2014-04-08,0.01,62642875.0,65204.0
2014-04-09,0.01,61493410.0,221844.0
2014-04-10,0.01,49396946.0,332953.0
2014-04-11,0.01,51456022.0,345888.0
2014-04-12,0.01,48919273.0,182421.0
2014-04-13,0.01,46807035.0,153005.0
2014-04-14,0.01,50955129.0,466329.0
2014-04-15,0.01,60350200.0,274616.0
2014-04-16,0.01,54902382.0,1024970.0
2014-04-17,0.01,49554476.0,261187.0
2014-04-18,0.01,48547688.0,209538.0
2014-04-19,0.01,50604732.0,207541.0
2014-04-20,0.01,48577865.0,162830.0
2014-04-21,0.01,48015525.0,172813.0
2014-04-22,0.01,47371800.0,20938.570511386653
2014-04-23,0.01,47768870.0,16198.194905550225
2014-04-24,0.01,47450291.0,15274.133143399069
2014-04-25,0.01,42927017.0,5356.513890146549
2014-04-26,0.01,42171574.0,10920.9491539975
2014-04-27,0.0,37983608.0,23151.139108021587
2014-04-28,0.01,40174494.0,14663.890109592458
2014-04-29,0.01,41918040.0,19211.73210598948
2014-04-30,0.01,41935004.0,17808.351116509773
2014-05-01,0.01,42319410.0,2479.4319873999953
2014-05-02,0.01,41551928.0,6532.1863199325335
2014-05-03,0.01,39275593.0,3389.4977991215756
2014-05-04,0.0,39279346.0,7276.663039403983
2014-05-05,0.01,40766308.0,21099.304621368086
2014-05-06,0.01,46693519.0,36686.88040845029
2014-05-07,0.01,49653607.0,36960.91461168966
2014-05-08,0.01,47531988.0,24845.91193570982
2014-05-09,0.01,47399240.0,19784.64902539899
2014-05-10,0.01,46710641.0,10804.235996881958
2014-05-11,0.01,44981558.0,7294.355063269134
2014-05-12,0.01,46411606.0,8310.23513613496
2014-05-13,0.01,49564405.0,9619.68396667649
2014-05-14,0.01,55928245.0,23471.7318635619
2014-05-15,0.01,55495760.0,30870.67167634936
2014-05-16,0.01,54020758.0,9288.49027970955
2014-05-17,0.01,50712697.0,6904.766622771259
2014-05-18,0.01,46938141.0,23688.77161587141
2014-05-19,0.01,47170411.0,9404.269972552753
2014-05-20,0.01,52468986.0,15658.936389235527
2014-05-21,0.01,52135787.0,19520.118219254487
2014-05-22,0.0,31220117.0,66532.33806619278
2014-05-23,0.0,25918572.0,33235.81583231137
2014-05-24,0.0,32136452.0,17616.963675490715
2014-05-25,0.0,28500195.0,8741.925575525967
2014-05-26,0.0,29698834.0,11438.772065458277
2014-05-27,0.0,36294788.0,13600.455453295792
2014-05-28,0.0,39130024.0,12649.55930291547
2014-05-29,0.0,37458168.0,5912.845094651699
2014-05-30,0.0,33082573.0,17434.126289042466
2014-05-31,0.0,32409218.0,6895.486898817265
2014-06-01,0.0,31988929.0,9481.953860436632
2014-06-02,0.0,33921355.0,8253.421016528331
2014-06-03,0.0,34282776.0,10743.127576502931
2014-06-04,0.0,30898802.0,11078.487823560128
2014-06-05,0.0,30031407.0,10967.867537057547
2014-06-06,0.0,30614778.0,4645.6756343358875
2014-06-07,0.0,30966505.0,4379.706387667695
2014-06-08,0.0,31071578.0,2140.785562534809
2014-06-09,0.0,34835124.91758602,10992.49604232833
2014-06-10,0.0,37397244.65561503,8074.694767228556
2014-06-11,0.0,35168475.29584068,11143.062664952553
2014-06-12,0.0,30905753.62373471,9613.676058006571
2014-06-13,0.0,31149424.39152432,5198.982057374125
2014-06-14,0.0,31728302.97409645,6878.956881457241
2014-06-15,0.0,31699189.18804658,9090.954786210405
2014-06-16,0.0,33074303.42119994,4289.108930988877
2014-06-17,0.0,33369272.7429278,7858.988834755929
2014-06-18,0.0,33347840.399914373,8681.984393426428
2014-06-19,0.0,32473305.57682841,9905.498213947021
2014-06-20,0.0,32749135.54228299,144167.0
2014-06-21,0.0,32592777.769343,93206.00000000001
2014-06-22,0.0,32600595.65799,189072.0
2014-06-23,0.0,31865714.125171993,104818.0
2014-06-24,0.0,31818806.79329,190488.0
2014-06-25,0.0,30802481.26918,193409.00000000003
2014-06-26,0.0,31678084.797644008,19435.000000000004
2014-06-27,0.0,31216829.367471,17794.0
2014-06-28,0.0,30693030.828122,8324.999999999998
2014-06-29,0.0,31490455.470116,12608.0
2014-06-30,0.0,29543801.19701299,20025.999999999996
2014-07-01,0.0,28613472.44802,245846.0
2014-07-02,0.0,27237524.046148,157373.00000000003
2014-07-03,0.0,26244652.187979,142354.99999999997
2014-07-04,0.0,25353412.882221,224760.00000000006
2014-07-05,0.0,24462173.576463,213094.00000000003
2014-07-06,0.0,21944813.432129,150898.0
2014-07-07,0.0,24102550.698701,198315.0
2014-07-08,0.0,26565185.622506,230762.0
2014-07-09,0.0,26729361.284093,216813.99999999997
2014-07-10,0.0,26729361.284093007,216814.00000000003
2014-07-11,0.0,26729361.284093,216813.99999999997
2014-07-12,0.0,26729361.284093,216814.00000000003
2014-07-13,0.0,26729361.284093,216814.0
2014-07-14,0.0,26729361.284093,216813.99999999997
2014-07-15,0.0,26729361.284093,216814.0
2014-07-16,0.0,26729361.284093,216814.00000000003
2014-07-17,0.0,26729361.284093,216814.0
2014-07-18,0.01,49721780.4,613089.0
2014-07-19,0.01,41114283.510000005,519611.00000000006
2014-07-20,0.01,42028976.63999999,190528.99999999994
2014-07-21,0.01,41911708.29,135920.0
2014-07-22,0.01,43959995.47,271543.0
2014-07-23,0.01,50736984.8,331286.0
2014-07-24,0.01,48904907.599999994,270005.0
2014-07-25,0.01,49837451.39999999,145360.0
2014-07-26,0.01,49837451.400000006,143147.0
2014-07-27,0.01,49713662.40000001,103330.99999999997
2014-07-28,0.01,50827767.56964298,160222.99999999997
2014-07-29,0.01,50093286.10938999,124428.99999999999
2014-07-30,0.01,42038747.848638,468780.0
2014-07-31,0.01,42979544.325816,549848.0
2014-08-01,0.01,44077140.215857,406580.0
2014-08-02,0.01,43714025.786069,220806.0
2014-08-03,0.01,43070322.933263,71143.00000000003
2014-08-04,0.0,40825615.549119,341431.0
2014-08-05,0.01,42121273.855408,256642.00000000003
2014-08-06,0.01,43392174.359666,203670.99999999997
2014-08-07,0.01,44093645.41721101,222282.0
2014-08-08,0.01,45067452.297097005,192128.00000000003
2014-08-09,0.01,43268385.349511005,320807.0
2014-08-10,0.0,41048435.767398,259715.99999999997
2014-08-11,0.01,43070322.933263,263952.0
2014-08-12,0.01,41634370.41546499,298592.0
2014-08-13,0.0,41007172.76401299,289443.0
2014-08-14,0.01,43169354.141387,665609.0
2014-08-15,0.01,44729095.66933999,302191.0
2014-08-16,0.01,44811621.676110014,90692.00000000004
2014-08-17,0.01,42632935.09738197,114249.00000000003
2014-08-18,0.0,41073193.56942901,500361.99999999994
2014-08-19,0.01,41601360.01275699,176131.0
2014-08-20,0.01,43499458.16846699,190844.00000000006
2014-08-21,0.01,42294578.469625,152099.0
2014-08-22,0.01,42137779.056762,164398.0
2014-08-23,0.01,41370287.193800986,104533.0
2014-08-24,0.01,42517398.68790401,85274.99999999997
2014-08-25,0.0,40866878.552504,288124.0
2014-08-26,0.0,140163034.78347003,457135.0
2014-08-27,0.01,145178175.42825598,165130.99999999997
2014-08-28,0.01,146482691.78094596,360393.0
2014-08-29,0.01,145381100.19423,175418.0
2014-08-30,0.0,143728712.814156,138278.00000000003
2014-08-31,0.0,141931379.1726721,111074.00000000001
2014-09-01,0.01,145642003.464768,267053.0
2014-09-02,0.0,134597098.345326,232178.0
2014-09-03,0.0,138481658.15111405,192231.00000000003
2014-09-04,0.0,139525271.233266,125089.00000000001
2014-09-05,0.0,141264626.37018603,115886.0
2014-09-06,0.0,139090432.449036,73490.00000000001
2014-09-07,0.0,136539378.24821997,88091.99999999999
2014-09-08,0.0,136423421.239092,107536.0
2014-09-09,0.0,136974217.03244993,180729.0
2014-09-10,0.0,137611980.582654,160930.0
2014-09-11,0.0,137582991.330372,110880.00000000003
2014-09-12,0.0,136133528.716272,190686.99999999997
2014-09-13,0.0,136626346.005066,126120.00000000001
2014-09-14,0.01,149758477.288812,565821.0
2014-09-15,0.01,146482691.78094602,343049.99999999994
2014-09-16,0.01,148106089.90873793,585082.0
2014-09-17,0.01,157962435.6846179,1291969.9999999998
2014-09-18,0.01,149787466.541094,495261.0000000002
2014-09-19,0.0,143293874.029926,409000.0000000001
2014-09-20,0.0,138771550.673934,324116.0
2014-09-21,0.0,132306947.41504797,307979.0
2014-09-22,0.0,134886990.868146,253584.99999999997
2014-09-23,0.0,133205614.23578994,325619.0
2014-09-24,0.0,134191248.813378,328371.0
2014-09-25,0.0,136220496.47311795,756185.9999999999
2014-09-26,0.0,133524496.01089197,499112.0000000001
2014-09-27,0.0,136713313.76191202,224461.0
2014-09-28,0.01,152947295.03983197,461427.99999999994
2014-09-29,0.0,136307464.22996393,130082.99999999999
2014-09-30,0.0,134915980.12042794,109635.0
2014-10-01,0.0,138278733.38514006,63133.00000000001
2014-10-02,0.0,141351594.127032,212276.0
2014-10-03,0.0,144540411.87805197,252266.00000000003
2014-10-04,0.0,143235895.525362,176390.0
2014-10-05,0.0,139090432.44903594,181467.0
2014-10-06,0.0,136510388.995938,198119.0
2014-10-07,0.0,138336711.88970402,145280.0
2014-10-08,0.0,138771550.673934,398199.0000000001
2014-10-09,0.0,139757185.251522,213886.00000000003
2014-10-10,0.0,141061701.60421196,140376.0
2014-10-11,0.0,137930862.35775596,260383.0
2014-10-12,0.0,140221013.28803405,274086.0
2014-10-13,0.0,139322346.46729207,459959.0000000002
2014-10-14,0.0,141264626.37018603,237256.00000000003
2014-10-15,0.0,139873142.26065004,235615.0
2014-10-16,0.0,140568884.31541803,120958.99999999999
2014-10-17,0.0,142134303.93864596,245970.99999999997
2014-10-18,0.0,143989616.08469403,67759.0
2014-10-19,0.0,143380841.78677198,56704.00000000001
2014-10-20,0.01,147323380.097124,294752.0
2014-10-21,0.01,151149961.39834794,143073.0
2014-10-22,0.01,150367251.58673397,108689.99999999999
2014-10-23,0.01,149236670.74773604,379000.9999999998
2014-10-24,0.01,147149444.58343202,282232.0
2014-10-25,0.0,136742303.014194,257875.0
2014-10-26,0.0,131727162.36940797,438453.9999999999
2014-10-27,0.0,141960368.424954,295672.0
2014-10-28,0.0,138916496.93534398,277509.0
2014-10-29,0.0,138626604.41252404,348101.99999999994
2014-10-30,0.0,141786432.911262,218834.0
2014-10-31,0.0,141061701.60421202,153508.00000000003
2014-11-01,0.0,135060926.381838,187547.00000000003
2014-11-02,0.0,135350818.904658,122041.00000000001
2014-11-03,0.0,139409314.224138,210558.0
2014-11-04,0.0,139293357.21501005,267198.0
2014-11-05,0.0,141032712.35193,307053.0
2014-11-06,0.0,141409572.631596,414101.0000000001
2014-11-07,0.0,141293615.62246805,434943.0000000001
2014-11-08,0.0,142250260.947774,148730.0
2014-11-09,0.0,143061960.01167002,187184.00000000003
2014-11-10,0.0,142018346.929518,577674.0000000002
2014-11-11,0.0,141931379.172672,796923.9999999999
2014-11-12,0.01,147323380.09712395,427819.9999999998
2014-11-13,0.01,146192799.25812593,501328.0000000001
2014-11-14,0.01,150367251.58673397,318292.99999999994
2014-11-15,0.01,147033487.57430398,118027.99999999999
2014-11-16,0.01,150222305.32532406,75540.00000000003
2014-11-17,0.01,154802607.18588,432274.0000000001
2014-11-18,0.01,157498607.64810604,457636.9999999999
2014-11-19,0.01,164977834.73686197,428109.0000000002
2014-11-20,0.01,176109707.61315,932055.0
2014-11-21,0.01,190952204.781534,722162.0000000001
2014-11-22,0.01,221941715.470992,1115380.0
2014-11-23,0.01,265054716.81101397,1281590.0
2014-11-24,0.01,266073801.70612797,849567.0000000001
2014-11-25,0.01,300660925.419088,2617110.0
2014-11-26,0.01,337718557.968688,2329900.0
2014-11-27,0.01,429281791.726658,5109100.0
2014-11-28,0.02,466957051.485418,2925480.0
2014-11-29,0.01,433358131.307114,1865340.0
2014-11-30,0.01,346674152.501508,2849490.0000000005
2014-12-01,0.01,383917073.213856,3370569.9999999995
2014-12-02,0.01,407664839.406058,2254299.9999999995
2014-12-03,0.01,405348737.371708,1078100.0
2014-12-04,0.01,411370602.661018,2375070.0
2014-12-05,0.01,425668672.553072,1355660.0
2014-12-06,0.01,445000404.19978,1388010.0
2014-12-07,0.01,455870643.080996,927939.0000000002
2014-12-08,0.01,414304331.904528,2557320.0
2014-12-09,0.02,464393898.567404,1618900.0000000002
2014-12-10,0.02,491476851.68907,1108200.0
2014-12-11,0.02,505651396.139292,1620910.0
2014-12-12,0.02,505651396.139292,1620909.9999999998
2014-12-13,0.02,523099364.798062,1302090.0
2014-12-14,0.02,530541772.66844,445227.0000000001
2014-12-15,0.02,561948116.254226,2622570.0
2014-12-16,0.02,667130029.974174,6289370.0
2014-12-17,0.03,791056929.492128,5801780.0
2014-12-18,0.03,861991414.464154,4089429.9999999986
2014-12-19,0.02,724353190.902848,6299219.999999998
2014-12-20,0.02,700883356.954768,5339690.0
2014-12-21,0.02,700883356.954768,5339690.000000002
2014-12-22,0.03,790467544.8784,2087159.9999999998
2014-12-23,0.02,743938475.928,2744640.0
2014-12-24,0.02,720952744.1296,1549510.0
2014-12-25,0.02,746447700.0192,1205890.0
2014-12-26,0.03,784984425.568,2017660.0000000002
2014-12-27,0.02,749948222.5168,751102.0000000001
2014-12-28,0.02,734583097.2176,1101280.0
2014-12-29,0.02,751311257.8256,1175130.0
2014-12-30,0.02,750753652.472,801162.0
2014-12-31,0.02,753944394.2176,590681.0
2015-01-01,0.02,755121561.0751997,433245.0
2015-01-02,0.02,753262876.5632,447890.9999999999
2015-01-03,0.02,689881734.704,2145220.0
2015-01-04,0.02,584091607.896,3773380.0000000014
2015-01-05,0.02,626686461.296,3062829.9999999986
2015-01-06,0.02,640626595.136,1781430.0
2015-01-07,0.02,645273306.416,767827.0
2015-01-08,0.02,640719529.3616,841536.0000000001
2015-01-09,0.02,637404875.3152,1092299.9999999998
2015-01-10,0.02,598062719.8112,1631870.0
2015-01-11,0.02,583472046.392,560386.9999999998
2015-01-12,0.02,573806886.9296,541172.0000000001
2015-01-13,0.02,484187315.376,3061580.0000000005
2015-01-14,0.01,438866391.3584,1867540.0000000002
2015-01-15,0.02,510859438.1232,2312720.000000001
2015-01-16,0.02,508845863.2352,1690220.0000000002
2015-01-17,0.02,476566708.8768,761594.0
2015-01-18,0.02,484373183.8272,1156409.9999999998
2015-01-19,0.02,495618225.1248,1083590.0
2015-01-20,0.02,499025813.3968,1037420.0000000001
2015-01-21,0.02,517550702.3664,1112600.0
2015-01-22,0.02,526162607.272,1157600.0
2015-01-23,0.02,518077329.6448,1070460.0
2015-01-24,0.02,519006671.9008,943232.0000000001
2015-01-25,0.02,512253451.5072,896470.0000000001
2015-01-26,0.02,494317145.9664,3059139.9999999995
2015-01-27,0.02,489670434.6864,1331190.0
2015-01-28,0.01,464237434.9472,1301450.0
2015-01-29,0.01,454882056.2368,1082339.9999999998
2015-01-30,0.01,448531550.8208,852954.0000000001
2015-01-31,0.01,446363085.5568,519001.99999999994
2015-02-01,0.01,438463676.3808,883401.0000000001
2015-02-02,0.01,425638753.248,1465150.0000000002
2015-02-03,0.01,403644319.856,1285370.0
2015-02-04,0.01,417336629.0944,642894.0
2015-02-05,0.01,443327234.1872,1106029.9999999998
2015-02-06,0.02,486350143.289054,1867760.0
2015-02-07,0.01,464971413.725764,532315.0
2015-02-08,0.01,461142387.535324,472919.9999999999
2015-02-09,0.01,446879264.975935,608469.0000000001
2015-02-10,0.01,435583637.714137,808431.9999999999
2015-02-11,0.01,439093578.388707,437298.99999999994
2015-02-12,0.01,448538509.658459,585122.0
2015-02-13,0.01,464843779.519416,980751.0000000001
2015-02-14,0.02,478628273.805,816914.0000000001
2015-02-15,0.01,437498150.809357,1140340.0
2015-02-16,0.01,440018926.38473,403599.00000000006
2015-02-17,0.01,446336819.598956,423183.99999999994
2015-02-18,0.01,439285029.698229,402139.99999999994
2015-02-19,0.01,439380755.35299,296507.00000000006
2015-02-20,0.01,430893080.630848,1034010.0
2015-02-21,0.01,423681747.972186,333173.99999999994
2015-02-22,0.01,419023099.440484,594182.0000000001
2015-02-23,0.01,425436718.309471,432861.00000000006
2015-02-24,0.01,427510774.162626,611327.0000000001
2015-02-25,0.01,427989402.436431,483777.0
2015-02-26,0.01,424160376.245991,863495.0
2015-02-27,0.01,428659482.019758,980864.0000000001
2015-02-28,0.01,415608884.420675,530067.9999999999
2015-03-01,0.01,391549836.524077,1541400.0
2015-03-02,0.01,387529359.024115,1246390.0000000002
2015-03-03,0.01,338007286.961091,3050010.0000000014
2015-03-04,0.01,315990386.366061,3043820.0
2015-03-05,0.01,367937508.349697,3093860.0000000005
2015-03-06,0.01,346941681.405451,986762.9999999999
2015-03-07,0.01,337560567.238873,1136159.9999999998
2015-03-08,0.01,333795358.151607,1370390.0
2015-03-09,0.01,341038599.361856,2114810.0
2015-03-10,0.01,322691182.199331,1657920.0000000002
2015-03-11,0.01,321670108.548547,1233900.0
2015-03-12,0.01,330381143.131798,682560.0000000001
2015-03-13,0.01,336284225.175393,696782.0
2015-03-14,0.01,353642477.238721,795320.0000000001
2015-03-15,0.01,345505796.584036,409911.9999999998
2015-03-16,0.01,350132536.564151,858077.9999999999
2015-03-17,0.01,348345657.675279,791118.9999999999
2015-03-18,0.01,336858579.103959,1627629.9999999998
2015-03-19,0.01,334752614.699217,2781010.0000000014
2015-03-20,0.01,333157187.119867,473002.00000000006
2015-03-21,0.01,324892872.258834,395303.99999999994
2015-03-22,0.01,325371500.532639,306336.99999999994
2015-03-23,0.01,328594264.242926,652545.0
2015-03-24,0.01,312735714.10418695,627596.0000000001
2015-03-25,0.01,291484618.747245,1141160.0
2015-03-26,0.01,279167917.834663,614812.0
2015-03-27,0.01,285039091.326671,469718.0
2015-03-28,0.01,282996944.0251029,410183.0
2015-03-29,0.01,282996944.025103,410183.00000000006
2015-03-30,0.01,282996944.0251031,410182.99999999994
2015-03-31,0.01,282996944.0251029,410183.00000000006
2015-04-01,0.01,243813242.67626706,725414.0
2015-04-02,0.01,252364734.50158298,385165.0
2015-04-03,0.01,278306386.941814,1008220.0
2015-04-04,0.01,282326864.441776,303696.99999999994
2015-04-05,0.01,278105200.970779,195218.47064756646
2015-04-06,0.01,280422816.39906555,455711.4616083313
2015-04-07,0.01,289232142.5257182,975135.9998169838
2015-04-08,0.01,293224695.6406237,870230.010522841
2015-04-09,0.01,283560530.7044646,705618.2752189654
